episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
64,full_memory,0,1.0,27.0,65,0,0
65,full_memory,0,1.0,28.0,66,0,0
66,full_memory,0,1.0,29.0,67,0,0
67,full_memory,0,1.0,30.0,68,0,0
68,full_memory,0,1.0,31.0,69,0,0
69,full_memory,0,0.0,31.0,70,0,0
70,full_memory,0,1.0,32.0,71,0,0
71,full_memory,0,1.0,33.0,72,0,0
72,full_memory,0,1.0,34.0,73,0,0
73,full_memory,0,1.0,35.0,74,0,0
74,full_memory,0,1.0,36.0,75,0,0
75,full_memory,0,1.0,37.0,76,0,0
76,full_memory,0,1.0,38.0,77,0,0
77,full_memory,0,1.0,39.0,78,0,0
78,full_memory,0,1.0,40.0,79,0,0
79,full_memory,0,1.0,41.0,80,0,0
80,full_memory,0,1.0,42.0,81,0,0
81,full_memory,0,1.0,43.0,82,0,0
82,full_memory,0,0.0,43.0,83,0,0
83,full_memory,0,1.0,44.0,84,0,0
84,full_memory,0,1.0,45.0,85,0,0
85,full_memory,0,1.0,46.0,86,0,0
86,full_memory,0,1.0,47.0,87,0,0
87,full_memory,0,1.0,48.0,88,0,0
88,full_memory,0,1.0,49.0,89,0,0
89,full_memory,0,0.0,49.0,90,0,0
90,full_memory,0,1.0,50.0,91,0,0
91,full_memory,0,1.0,51.0,92,0,0
92,full_memory,0,1.0,52.0,93,0,0
93,full_memory,0,1.0,53.0,94,0,0
94,full_memory,0,1.0,54.0,95,0,0
95,full_memory,0,1.0,55.0,96,0,0
96,full_memory,0,0.0,55.0,97,0,0
97,full_memory,0,1.0,56.0,98,0,0
98,full_memory,0,1.0,57.0,99,0,0
99,full_memory,0,1.0,58.0,100,0,0
0,retrieval,0,1.0,1.0,1,0,0
1,retrieval,0,0.0,1.0,2,0,0
2,retrieval,0,0.0,1.0,3,0,0
3,retrieval,0,1.0,2.0,4,0,0
4,retrieval,0,0.0,2.0,5,0,0
5,retrieval,0,1.0,3.0,6,0,0
6,retrieval,0,1.0,4.0,7,0,0
7,retrieval,0,0.0,4.0,8,0,0
8,retrieval,0,0.0,4.0,9,0,0
9,retrieval,0,1.0,5.0,10,0,0
10,retrieval,0,1.0,6.0,11,0,0
11,retrieval,0,1.0,7.0,12,0,0
12,retrieval,0,0.0,7.0,13,0,0
13,retrieval,0,1.0,8.0,14,0,0
14,retrieval,0,0.0,8.0,15,0,0
15,retrieval,0,1.0,9.0,16,0,0
16,retrieval,0,0.0,9.0,17,0,0
17,retrieval,0,0.0,9.0,18,0,0
18,retrieval,0,1.0,10.0,19,0,0
19,retrieval,0,1.0,11.0,20,0,0
20,retrieval,0,1.0,12.0,21,0,0
21,retrieval,0,1.0,13.0,22,0,0
22,retrieval,0,1.0,14.0,23,0,0
23,retrieval,0,0.0,14.0,24,0,0
24,retrieval,0,0.0,14.0,25,0,0
25,retrieval,0,1.0,15.0,26,0,0
26,retrieval,0,1.0,16.0,27,0,0
27,retrieval,0,0.0,16.0,28,0,0
28,retrieval,0,1.0,17.0,29,0,0
29,retrieval,0,1.0,18.0,30,0,0
30,retrieval,0,1.0,19.0,31,0,0
31,retrieval,0,1.0,20.0,32,0,0
32,retrieval,0,1.0,21.0,33,0,0
33,retrieval,0,1.0,22.0,34,0,0
34,retrieval,0,0.0,22.0,35,0,0
35,retrieval,0,0.0,22.0,36,0,0
36,retrieval,0,1.0,23.0,37,0,0
37,retrieval,0,1.0,24.0,38,0,0
38,retrieval,0,1.0,25.0,39,0,0
39,retrieval,0,1.0,26.0,40,0,0
40,retrieval,0,1.0,27.0,41,0,0
41,retrieval,0,0.0,27.0,42,0,0
42,retrieval,0,1.0,28.0,43,0,0
43,retrieval,0,1.0,29.0,44,0,0
44,retrieval,0,1.0,30.0,45,0,0
45,retrieval,0,1.0,31.0,46,0,0
46,retrieval,0,1.0,32.0,47,0,0
47,retrieval,0,1.0,33.0,48,0,0
48,retrieval,0,1.0,34.0,49,0,0
49,retrieval,0,1.0,35.0,50,0,0
50,retrieval,0,1.0,36.0,51,0,0
51,retrieval,0,1.0,37.0,52,0,0
52,retrieval,0,1.0,38.0,53,0,0
53,retrieval,0,1.0,39.0,54,0,0
54,retrieval,0,1.0,40.0,55,0,0
55,retrieval,0,1.0,41.0,56,0,0
56,retrieval,0,0.0,41.0,57,0,0
57,retrieval,0,1.0,42.0,58,0,0
58,retrieval,0,1.0,43.0,59,0,0
59,retrieval,0,1.0,44.0,60,0,0
60,retrieval,0,1.0,45.0,61,0,0
61,retrieval,0,1.0,46.0,62,0,0
62,retrieval,0,1.0,47.0,63,0,0
63,retrieval,0,1.0,48.0,64,0,0
64,retrieval,0,0.0,48.0,65,0,0
65,retrieval,0,1.0,49.0,66,0,0
66,retrieval,0,1.0,50.0,67,0,0
67,retrieval,0,1.0,51.0,68,0,0
68,retrieval,0,1.0,52.0,69,0,0
69,retrieval,0,1.0,53.0,70,0,0
70,retrieval,0,1.0,54.0,71,0,0
71,retrieval,0,1.0,55.0,72,0,0
72,retrieval,0,1.0,56.0,73,0,0
73,retrieval,0,0.0,56.0,74,0,0
74,retrieval,0,1.0,57.0,75,0,0
75,retrieval,0,1.0,58.0,76,0,0
76,retrieval,0,1.0,59.0,77,0,0
77,retrieval,0,1.0,60.0,78,0,0
78,retrieval,0,1.0,61.0,79,0,0
79,retrieval,0,1.0,62.0,80,0,0
80,retrieval,0,1.0,63.0,81,0,0
81,retrieval,0,1.0,64.0,82,0,0
82,retrieval,0,1.0,65.0,83,0,0
83,retrieval,0,1.0,66.0,84,0,0
84,retrieval,0,1.0,67.0,85,0,0
85,retrieval,0,1.0,68.0,86,0,0
86,retrieval,0,1.0,69.0,87,0,0
87,retrieval,0,1.0,70.0,88,0,0
88,retrieval,0,1.0,71.0,89,0,0
89,retrieval,0,1.0,72.0,90,0,0
90,retrieval,0,1.0,73.0,91,0,0
91,retrieval,0,1.0,74.0,92,0,0
92,retrieval,0,1.0,75.0,93,0,0
93,retrieval,0,1.0,76.0,94,0,0
94,retrieval,0,1.0,77.0,95,0,0
95,retrieval,0,0.0,77.0,96,0,0
96,retrieval,0,1.0,78.0,97,0,0
97,retrieval,0,1.0,79.0,98,0,0
98,retrieval,0,1.0,80.0,99,0,0
99,retrieval,0,1.0,81.0,100,0,0
0,reflexion,0,1.0,1.0,1,0,0
1,reflexion,0,0.0,1.0,2,0,0
2,reflexion,0,0.0,1.0,3,0,0
3,reflexion,0,1.0,2.0,4,0,0
4,reflexion,0,1.0,3.0,5,0,0
5,reflexion,0,0.0,3.0,6,0,0
6,reflexion,0,1.0,4.0,7,0,0
7,reflexion,0,1.0,5.0,8,0,0
8,reflexion,0,0.0,5.0,9,0,0
9,reflexion,0,0.0,5.0,10,0,0
10,reflexion,0,1.0,6.0,11,0,0
11,reflexion,0,0.0,6.0,12,0,0
12,reflexion,0,0.0,6.0,13,0,0
13,reflexion,0,1.0,7.0,14,0,0
14,reflexion,0,1.0,8.0,15,0,0
15,reflexion,0,1.0,9.0,16,0,0
16,reflexion,0,1.0,10.0,17,0,0
17,reflexion,0,1.0,11.0,18,0,0
18,reflexion,0,0.0,11.0,19,0,0
19,reflexion,0,1.0,12.0,20,0,0
20,reflexion,0,0.0,12.0,21,0,0
21,reflexion,0,1.0,13.0,22,0,0
22,reflexion,0,0.0,13.0,23,0,0
23,reflexion,0,1.0,14.0,24,0,0
24,reflexion,0,0.0,14.0,25,0,0
25,reflexion,0,1.0,15.0,26,0,0
26,reflexion,0,0.0,15.0,27,0,0
27,reflexion,0,1.0,16.0,28,0,0
28,reflexion,0,1.0,17.0,29,0,0
29,reflexion,0,1.0,18.0,30,0,0
30,reflexion,0,0.0,18.0,31,0,0
31,reflexion,0,1.0,19.0,32,0,0
32,reflexion,0,0.0,19.0,33,0,0
33,reflexion,0,1.0,20.0,34,0,0
34,reflexion,0,1.0,21.0,35,0,0
35,reflexion,0,1.0,22.0,36,0,0
36,reflexion,0,1.0,23.0,37,0,0
37,reflexion,0,0.0,23.0,38,0,0
38,reflexion,0,1.0,24.0,39,0,0
39,reflexion,0,1.0,25.0,40,0,0
40,reflexion,0,1.0,26.0,41,0,0
41,reflexion,0,1.0,27.0,42,0,0
42,reflexion,0,1.0,28.0,43,0,0
43,reflexion,0,1.0,29.0,44,0,0
44,reflexion,0,0.0,29.0,45,0,0
45,reflexion,0,1.0,30.0,46,0,0
46,reflexion,0,1.0,31.0,47,0,0
47,reflexion,0,1.0,32.0,48,0,0
48,reflexion,0,1.0,33.0,49,0,0
49,reflexion,0,1.0,34.0,50,0,0
50,reflexion,0,1.0,35.0,51,0,0
51,reflexion,0,1.0,36.0,52,0,0
52,reflexion,0,1.0,37.0,53,0,0
53,reflexion,0,0.0,37.0,54,0,0
54,reflexion,0,1.0,38.0,55,0,0
55,reflexion,0,0.0,38.0,56,0,0
56,reflexion,0,1.0,39.0,57,0,0
57,reflexion,0,1.0,40.0,58,0,0
58,reflexion,0,1.0,41.0,59,0,0
59,reflexion,0,0.0,41.0,60,0,0
60,reflexion,0,1.0,42.0,61,0,0
61,reflexion,0,1.0,43.0,62,0,0
62,reflexion,0,1.0,44.0,63,0,0
63,reflexion,0,1.0,45.0,64,0,0
64,reflexion,0,1.0,46.0,65,0,0
65,reflexion,0,1.0,47.0,66,0,0
66,reflexion,0,1.0,48.0,67,0,0
67,reflexion,0,1.0,49.0,68,0,0
68,reflexion,0,1.0,50.0,69,0,0
69,reflexion,0,1.0,51.0,70,0,0
70,reflexion,0,1.0,52.0,71,0,0
71,reflexion,0,1.0,53.0,72,0,0
72,reflexion,0,0.0,53.0,73,0,0
73,reflexion,0,1.0,54.0,74,0,0
74,reflexion,0,0.0,54.0,75,0,0
75,reflexion,0,0.0,54.0,76,0,0
76,reflexion,0,1.0,55.0,77,0,0
77,reflexion,0,1.0,56.0,78,0,0
78,reflexion,0,1.0,57.0,79,0,0
79,reflexion,0,0.0,57.0,80,0,0
80,reflexion,0,1.0,58.0,81,0,0
81,reflexion,0,1.0,59.0,82,0,0
82,reflexion,0,1.0,60.0,83,0,0
83,reflexion,0,1.0,61.0,84,0,0
84,reflexion,0,1.0,62.0,85,0,0
85,reflexion,0,1.0,63.0,86,0,0
86,reflexion,0,1.0,64.0,87,0,0
87,reflexion,0,1.0,65.0,88,0,0
88,reflexion,0,1.0,66.0,89,0,0
89,reflexion,0,1.0,67.0,90,0,0
90,reflexion,0,1.0,68.0,91,0,0
91,reflexion,0,1.0,69.0,92,0,0
92,reflexion,0,1.0,70.0,93,0,0
93,reflexion,0,1.0,71.0,94,0,0
94,reflexion,0,1.0,72.0,95,0,0
95,reflexion,0,1.0,73.0,96,0,0
96,reflexion,0,1.0,74.0,97,0,0
97,reflexion,0,1.0,75.0,98,0,0
98,reflexion,0,1.0,76.0,99,0,0
99,reflexion,0,1.0,77.0,100,0,0
0,agile,0,0.0,0.0,1,0,0
1,agile,0,1.0,1.0,2,0,0
2,agile,0,0.0,1.0,3,0,0
3,agile,0,1.0,2.0,4,0,0
4,agile,0,0.0,2.0,5,0,0
5,agile,0,1.0,3.0,6,0,0
6,agile,0,1.0,4.0,7,0,0
7,agile,0,1.0,5.0,8,0,0
8,agile,0,0.0,5.0,9,0,0
9,agile,0,0.0,5.0,10,0,0
10,agile,0,1.0,6.0,11,0,0
11,agile,0,1.0,7.0,12,0,0
12,agile,0,1.0,8.0,13,0,0
13,agile,0,0.0,8.0,14,0,0
14,agile,0,1.0,9.0,15,0,0
15,agile,0,1.0,10.0,16,0,0
16,agile,0,1.0,11.0,17,0,0
17,agile,0,1.0,12.0,18,0,0
18,agile,0,0.0,12.0,19,0,0
19,agile,0,1.0,13.0,20,0,0
20,agile,0,0.0,13.0,21,0,0
21,agile,0,1.0,14.0,22,0,0
22,agile,0,1.0,15.0,23,0,0
23,agile,0,1.0,16.0,24,0,0
24,agile,0,1.0,17.0,25,0,0
25,agile,0,1.0,18.0,26,0,0
26,agile,0,1.0,19.0,27,0,0
27,agile,0,1.0,20.0,28,0,0
28,agile,0,1.0,21.0,29,0,0
29,agile,0,1.0,22.0,30,0,0
30,agile,0,1.0,23.0,31,0,0
31,agile,0,1.0,24.0,32,0,0
32,agile,0,1.0,25.0,33,0,0
33,agile,0,1.0,26.0,34,0,0
34,agile,0,1.0,27.0,35,0,0
35,agile,0,1.0,28.0,36,0,0
36,agile,0,1.0,29.0,37,0,0
37,agile,0,1.0,30.0,38,0,0
38,agile,0,1.0,31.0,39,0,0
39,agile,0,0.0,31.0,40,0,0
40,agile,0,1.0,32.0,41,0,0
41,agile,0,0.0,32.0,42,0,0
42,agile,0,1.0,33.0,43,0,0
43,agile,0,1.0,34.0,44,0,0
44,agile,0,1.0,35.0,45,0,0
45,agile,0,1.0,36.0,46,0,0
46,agile,0,1.0,37.0,47,0,0
47,agile,0,1.0,38.0,48,0,0
48,agile,0,1.0,39.0,49,0,0
49,agile,0,1.0,40.0,50,0,0
50,agile,0,1.0,41.0,51,0,0
51,agile,0,1.0,42.0,52,0,0
52,agile,0,1.0,43.0,53,0,0
53,agile,0,1.0,44.0,54,0,0
54,agile,0,1.0,45.0,55,0,0
55,agile,0,1.0,46.0,56,0,0
56,agile,0,1.0,47.0,57,0,0
57,agile,0,0.0,47.0,58,0,0
58,agile,0,1.0,48.0,59,0,0
59,agile,0,0.0,48.0,60,0,0
60,agile,0,1.0,49.0,61,0,0
61,agile,0,0.0,49.0,62,0,0
62,agile,0,0.0,49.0,63,0,0
63,agile,0,1.0,50.0,64,0,0
64,agile,0,0.0,50.0,65,0,0
65,agile,0,0.0,50.0,66,0,0
66,agile,0,1.0,51.0,67,0,0
67,agile,0,1.0,52.0,68,0,0
68,agile,0,1.0,53.0,69,0,0
69,agile,0,1.0,54.0,70,0,0
70,agile,0,1.0,55.0,71,0,0
71,agile,0,1.0,56.0,72,0,0
72,agile,0,0.0,56.0,73,0,0
73,agile,0,0.0,56.0,74,0,0
74,agile,0,1.0,57.0,75,0,0
75,agile,0,1.0,58.0,76,0,0
76,agile,0,1.0,59.0,77,0,0
77,agile,0,1.0,60.0,78,0,0
78,agile,0,1.0,61.0,79,0,0
79,agile,0,1.0,62.0,80,0,0
80,agile,0,1.0,63.0,81,0,0
81,agile,0,1.0,64.0,82,0,0
82,agile,0,1.0,65.0,83,0,0
83,agile,0,1.0,66.0,84,0,0
84,agile,0,1.0,67.0,85,0,0
85,agile,0,1.0,68.0,86,0,0
86,agile,0,1.0,69.0,87,0,0
87,agile,0,1.0,70.0,88,0,0
88,agile,0,1.0,71.0,89,0,0
89,agile,0,1.0,72.0,90,0,0
90,agile,0,1.0,73.0,91,0,0
91,agile,0,0.0,73.0,92,0,0
92,agile,0,1.0,74.0,93,0,0
93,agile,0,1.0,75.0,94,0,0
94,agile,0,1.0,76.0,95,0,0
95,agile,0,1.0,77.0,96,0,0
96,agile,0,0.0,77.0,97,0,0
97,agile,0,1.0,78.0,98,0,0
98,agile,0,1.0,79.0,99,0,0
99,agile,0,1.0,80.0,100,0,0
0,heuristic,0,1.0,1.0,1,0,0
1,heuristic,0,1.0,2.0,2,0,0
2,heuristic,0,0.0,2.0,3,0,0
3,heuristic,0,0.0,2.0,4,0,0
4,heuristic,0,1.0,3.0,5,0,0
5,heuristic,0,0.0,3.0,6,0,0
6,heuristic,0,1.0,4.0,7,0,0
7,heuristic,0,1.0,5.0,8,0,0
8,heuristic,0,1.0,6.0,9,0,0
9,heuristic,0,0.0,6.0,10,0,0
10,heuristic,0,0.0,6.0,11,0,0
11,heuristic,0,1.0,7.0,12,0,0
12,heuristic,0,1.0,8.0,13,0,0
13,heuristic,0,0.0,8.0,14,0,0
14,heuristic,0,1.0,9.0,15,0,0
15,heuristic,0,0.0,9.0,16,0,0
16,heuristic,0,1.0,10.0,17,0,0
17,heuristic,0,1.0,11.0,18,0,0
18,heuristic,0,0.0,11.0,19,0,0
19,heuristic,0,0.0,11.0,20,0,0
20,heuristic,0,1.0,12.0,21,0,0
21,heuristic,0,0.0,12.0,22,0,0
22,heuristic,0,0.0,12.0,23,0,0
23,heuristic,0,1.0,13.0,24,0,0
24,heuristic,0,1.0,14.0,25,0,0
25,heuristic,0,1.0,15.0,26,0,0
26,heuristic,0,1.0,16.0,27,0,0
27,heuristic,0,1.0,17.0,28,0,0
28,heuristic,0,1.0,18.0,29,0,0
29,heuristic,0,1.0,19.0,30,0,0
30,heuristic,0,1.0,20.0,31,0,0
31,heuristic,0,1.0,21.0,32,0,0
32,heuristic,0,0.0,21.0,33,0,0
33,heuristic,0,1.0,22.0,34,0,0
34,heuristic,0,1.0,23.0,35,0,0
35,heuristic,0,1.0,24.0,36,0,0
36,heuristic,0,1.0,25.0,37,0,0
37,heuristic,0,0.0,25.0,38,0,0
38,heuristic,0,1.0,26.0,39,0,0
39,heuristic,0,1.0,27.0,40,0,0
40,heuristic,0,1.0,28.0,41,0,0
41,heuristic,0,1.0,29.0,42,0,0
42,heuristic,0,0.0,29.0,43,0,0
43,heuristic,0,0.0,29.0,44,0,0
44,heuristic,0,1.0,30.0,45,0,0
45,heuristic,0,1.0,31.0,46,0,0
46,heuristic,0,1.0,32.0,47,0,0
47,heuristic,0,1.0,33.0,48,0,0
48,heuristic,0,1.0,34.0,49,0,0
49,heuristic,0,0.0,34.0,50,0,0
50,heuristic,0,1.0,35.0,51,0,0
51,heuristic,0,1.0,36.0,52,0,0
52,heuristic,0,1.0,37.0,53,0,0
53,heuristic,0,1.0,38.0,54,0,0
54,heuristic,0,0.0,38.0,55,0,0
55,heuristic,0,0.0,38.0,56,0,0
56,heuristic,0,0.0,38.0,57,0,0
57,heuristic,0,1.0,39.0,58,0,0
58,heuristic,0,1.0,40.0,59,0,0
59,heuristic,0,1.0,41.0,60,0,0
60,heuristic,0,0.0,41.0,61,0,0
61,heuristic,0,1.0,42.0,62,0,0
62,heuristic,0,1.0,43.0,63,0,0
63,heuristic,0,1.0,44.0,64,0,0
64,heuristic,0,0.0,44.0,65,0,0
65,heuristic,0,0.0,44.0,66,0,0
66,heuristic,0,1.0,45.0,67,0,0
67,heuristic,0,1.0,46.0,68,0,0
68,heuristic,0,0.0,46.0,69,0,0
69,heuristic,0,1.0,47.0,70,0,0
70,heuristic,0,1.0,48.0,71,0,0
71,heuristic,0,1.0,49.0,72,0,0
72,heuristic,0,1.0,50.0,73,0,0
73,heuristic,0,0.0,50.0,74,0,0
74,heuristic,0,0.0,50.0,75,0,0
75,heuristic,0,0.0,50.0,76,0,0
76,heuristic,0,1.0,51.0,77,0,0
77,heuristic,0,0.0,51.0,78,0,0
78,heuristic,0,1.0,52.0,79,0,0
79,heuristic,0,1.0,53.0,80,0,0
80,heuristic,0,1.0,54.0,81,0,0
81,heuristic,0,0.0,54.0,82,0,0
82,heuristic,0,1.0,55.0,83,0,0
83,heuristic,0,1.0,56.0,84,0,0
84,heuristic,0,1.0,57.0,85,0,0
85,heuristic,0,0.0,57.0,86,0,0
86,heuristic,0,1.0,58.0,87,0,0
87,heuristic,0,1.0,59.0,88,0,0
88,heuristic,0,1.0,60.0,89,0,0
89,heuristic,0,1.0,61.0,90,0,0
90,heuristic,0,1.0,62.0,91,0,0
91,heuristic,0,1.0,63.0,92,0,0
92,heuristic,0,1.0,64.0,93,0,0
93,heuristic,0,1.0,65.0,94,0,0
94,heuristic,0,1.0,66.0,95,0,0
95,heuristic,0,1.0,67.0,96,0,0
96,heuristic,0,1.0,68.0,97,0,0
97,heuristic,0,1.0,69.0,98,0,0
98,heuristic,0,1.0,70.0,99,0,0
99,heuristic,0,0.0,70.0,100,0,0
0,agemem,0,1.0,1.0,1,0,0
1,agemem,0,1.0,2.0,2,0,0
2,agemem,0,1.0,3.0,3,0,0
3,agemem,0,1.0,4.0,4,0,0
4,agemem,0,0.0,4.0,5,0,0
5,agemem,0,1.0,5.0,6,0,0
6,agemem,0,1.0,6.0,7,0,0
7,agemem,0,1.0,7.0,8,0,0
8,agemem,0,0.0,7.0,9,0,0
9,agemem,0,0.0,7.0,10,0,0
10,agemem,0,1.0,8.0,11,0,0
11,agemem,0,0.0,8.0,12,0,0
12,agemem,0,0.0,8.0,13,0,0
13,agemem,0,1.0,9.0,14,0,0
14,agemem,0,0.0,9.0,15,0,0
15,agemem,0,0.0,9.0,16,0,0
16,agemem,0,1.0,10.0,17,0,0
17,agemem,0,1.0,11.0,18,0,0
18,agemem,0,1.0,12.0,19,0,0
19,agemem,0,0.0,12.0,20,0,0
20,agemem,0,1.0,13.0,21,0,0
21,agemem,0,0.0,13.0,22,0,0
22,agemem,0,1.0,14.0,23,0,0
23,agemem,0,1.0,15.0,24,0,0
24,agemem,0,1.0,16.0,25,0,0
25,agemem,0,1.0,17.0,26,0,0
26,agemem,0,1.0,18.0,27,0,0
27,agemem,0,1.0,19.0,28,0,0
28,agemem,0,1.0,20.0,29,0,0
29,agemem,0,1.0,21.0,30,0,0
30,agemem,0,1.0,22.0,31,0,0
31,agemem,0,0.0,22.0,31,0,0
32,agemem,0,1.0,23.0,32,0,0
33,agemem,0,1.0,24.0,33,0,0
34,agemem,0,0.0,24.0,33,0,0
35,agemem,0,0.0,24.0,33,0,0
36,agemem,0,0.0,24.0,33,0,0
37,agemem,0,1.0,25.0,34,0,0
38,agemem,0,1.0,26.0,35,0,0
39,agemem,0,1.0,27.0,36,0,0
40,agemem,0,1.0,28.0,37,0,0
41,agemem,0,1.0,29.0,38,0,0
42,agemem,0,1.0,30.0,39,0,0
43,agemem,0,1.0,31.0,40,0,0
44,agemem,0,1.0,32.0,40,0,0
45,agemem,0,0.0,32.0,40,0,0
46,agemem,0,1.0,33.0,41,0,0
47,agemem,0,1.0,34.0,41,0,0
48,agemem,0,1.0,35.0,42,0,0
49,agemem,0,0.0,35.0,42,0,0
50,agemem,0,0.0,35.0,42,0,0
51,agemem,0,1.0,36.0,43,0,0
52,agemem,0,0.0,36.0,44,0,0
53,agemem,0,1.0,37.0,44,0,0
54,agemem,0,1.0,38.0,45,0,0
55,agemem,0,1.0,39.0,45,0,0
56,agemem,0,1.0,40.0,46,0,0
57,agemem,0,1.0,41.0,47,0,0
58,agemem,0,0.0,41.0,47,0,0
59,agemem,0,1.0,42.0,47,0,0
60,agemem,0,1.0,43.0,47,0,0
61,agemem,0,1.0,44.0,47,0,0
62,agemem,0,1.0,45.0,47,0,0
63,agemem,0,1.0,46.0,47,0,0
64,agemem,0,1.0,47.0,47,0,0
65,agemem,0,0.0,47.0,47,0,0
66,agemem,0,0.0,47.0,47,0,0
67,agemem,0,0.0,47.0,48,0,0
68,agemem,0,1.0,48.0,48,0,0
69,agemem,0,1.0,49.0,49,0,0
70,agemem,0,1.0,50.0,49,0,0
71,agemem,0,0.0,50.0,49,0,0
72,agemem,0,1.0,51.0,49,0,0
73,agemem,0,0.0,51.0,49,0,0
74,agemem,0,0.0,51.0,49,0,0
75,agemem,0,0.0,51.0,49,0,0
76,agemem,0,1.0,52.0,50,0,0
77,agemem,0,1.0,53.0,50,0,0
78,agemem,0,0.0,53.0,50,0,0
79,agemem,0,0.0,53.0,50,0,0
80,agemem,0,0.0,53.0,50,0,0
81,agemem,0,0.0,53.0,50,0,0
82,agemem,0,0.0,53.0,50,0,0
83,agemem,0,0.0,53.0,50,0,0
84,agemem,0,0.0,53.0,50,0,0
85,agemem,0,1.0,54.0,50,0,0
86,agemem,0,1.0,55.0,50,0,0
87,agemem,0,1.0,56.0,50,0,0
88,agemem,0,1.0,57.0,50,0,0
89,agemem,0,1.0,58.0,50,0,0
90,agemem,0,1.0,59.0,50,0,0
91,agemem,0,1.0,60.0,50,0,0
92,agemem,0,0.0,60.0,50,0,0
93,agemem,0,1.0,61.0,50,0,0
94,agemem,0,1.0,62.0,50,0,0
95,agemem,0,1.0,63.0,50,0,0
96,agemem,0,1.0,64.0,50,0,0
97,agemem,0,1.0,65.0,50,0,0
98,agemem,0,0.0,65.0,50,0,0
99,agemem,0,1.0,66.0,50,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,2,1
3,smtr_tci,0,1.0,2.0,4,2,2
4,smtr_tci,0,0.0,2.0,5,3,2
5,smtr_tci,0,0.0,2.0,6,4,2
6,smtr_tci,0,1.0,3.0,7,5,2
7,smtr_tci,0,0.0,3.0,8,6,2
8,smtr_tci,0,1.0,4.0,9,6,3
9,smtr_tci,0,0.0,4.0,10,6,4
10,smtr_tci,0,1.0,5.0,11,7,4
11,smtr_tci,0,1.0,6.0,12,8,4
12,smtr_tci,0,1.0,7.0,13,8,5
13,smtr_tci,0,1.0,8.0,14,8,6
14,smtr_tci,0,1.0,9.0,15,8,7
15,smtr_tci,0,0.0,9.0,16,8,8
16,smtr_tci,0,1.0,10.0,17,8,9
