episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
64,full_memory,0,1.0,27.0,65,0,0
65,full_memory,0,1.0,28.0,66,0,0
66,full_memory,0,1.0,29.0,67,0,0
67,full_memory,0,1.0,30.0,68,0,0
68,full_memory,0,1.0,31.0,69,0,0
69,full_memory,0,0.0,31.0,70,0,0
70,full_memory,0,1.0,32.0,71,0,0
71,full_memory,0,1.0,33.0,72,0,0
72,full_memory,0,1.0,34.0,73,0,0
73,full_memory,0,1.0,35.0,74,0,0
74,full_memory,0,1.0,36.0,75,0,0
75,full_memory,0,1.0,37.0,76,0,0
76,full_memory,0,1.0,38.0,77,0,0
77,full_memory,0,1.0,39.0,78,0,0
78,full_memory,0,1.0,40.0,79,0,0
79,full_memory,0,1.0,41.0,80,0,0
80,full_memory,0,1.0,42.0,81,0,0
81,full_memory,0,1.0,43.0,82,0,0
82,full_memory,0,0.0,43.0,83,0,0
83,full_memory,0,1.0,44.0,84,0,0
84,full_memory,0,1.0,45.0,85,0,0
85,full_memory,0,1.0,46.0,86,0,0
86,full_memory,0,1.0,47.0,87,0,0
87,full_memory,0,1.0,48.0,88,0,0
88,full_memory,0,1.0,49.0,89,0,0
89,full_memory,0,0.0,49.0,90,0,0
90,full_memory,0,1.0,50.0,91,0,0
91,full_memory,0,1.0,51.0,92,0,0
92,full_memory,0,1.0,52.0,93,0,0
93,full_memory,0,1.0,53.0,94,0,0
94,full_memory,0,1.0,54.0,95,0,0
95,full_memory,0,1.0,55.0,96,0,0
96,full_memory,0,0.0,55.0,97,0,0
97,full_memory,0,1.0,56.0,98,0,0
98,full_memory,0,1.0,57.0,99,0,0
99,full_memory,0,1.0,58.0,100,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,2,1
3,smtr_tci,0,1.0,2.0,4,2,2
4,smtr_tci,0,0.0,2.0,5,3,2
5,smtr_tci,0,0.0,2.0,6,4,2
6,smtr_tci,0,1.0,3.0,7,5,2
7,smtr_tci,0,0.0,3.0,8,6,2
8,smtr_tci,0,1.0,4.0,9,6,3
9,smtr_tci,0,0.0,4.0,10,6,4
10,smtr_tci,0,1.0,5.0,11,7,4
11,smtr_tci,0,1.0,6.0,12,8,4
12,smtr_tci,0,1.0,7.0,13,8,5
13,smtr_tci,0,1.0,8.0,14,8,6
14,smtr_tci,0,1.0,9.0,15,8,7
15,smtr_tci,0,0.0,9.0,16,8,8
16,smtr_tci,0,1.0,10.0,17,8,9
17,smtr_tci,0,1.0,11.0,18,8,10
18,smtr_tci,0,0.0,11.0,19,9,10
19,smtr_tci,0,1.0,12.0,20,9,11
20,smtr_tci,0,1.0,13.0,21,9,12
21,smtr_tci,0,1.0,14.0,22,9,13
22,smtr_tci,0,0.0,14.0,23,10,13
23,smtr_tci,0,1.0,15.0,24,9,15
24,smtr_tci,0,1.0,16.0,25,10,15
25,smtr_tci,0,1.0,17.0,26,9,17
26,smtr_tci,0,0.0,17.0,27,10,17
27,smtr_tci,0,1.0,18.0,28,10,18
28,smtr_tci,0,1.0,19.0,29,11,18
29,smtr_tci,0,1.0,20.0,30,12,18
30,smtr_tci,0,1.0,21.0,31,13,18
31,smtr_tci,0,1.0,22.0,32,13,19
32,smtr_tci,0,1.0,23.0,33,14,19
33,smtr_tci,0,1.0,24.0,34,15,19
34,smtr_tci,0,1.0,25.0,35,16,19
35,smtr_tci,0,1.0,26.0,36,15,21
36,smtr_tci,0,1.0,27.0,37,15,22
37,smtr_tci,0,1.0,28.0,38,16,22
38,smtr_tci,0,0.0,28.0,39,16,23
39,smtr_tci,0,1.0,29.0,40,17,23
40,smtr_tci,0,0.0,29.0,41,17,24
41,smtr_tci,0,0.0,29.0,42,17,25
42,smtr_tci,0,1.0,30.0,43,18,25
43,smtr_tci,0,0.0,30.0,44,19,25
44,smtr_tci,0,1.0,31.0,45,20,25
45,smtr_tci,0,1.0,32.0,46,19,27
46,smtr_tci,0,1.0,33.0,47,19,28
47,smtr_tci,0,1.0,34.0,48,18,30
48,smtr_tci,0,1.0,35.0,49,19,30
49,smtr_tci,0,1.0,36.0,50,20,30
50,smtr_tci,0,1.0,37.0,51,21,30
51,smtr_tci,0,1.0,38.0,52,21,31
52,smtr_tci,0,1.0,39.0,53,22,31
53,smtr_tci,0,1.0,40.0,54,22,32
54,smtr_tci,0,1.0,41.0,55,23,32
55,smtr_tci,0,0.0,41.0,56,24,32
56,smtr_tci,0,1.0,42.0,57,24,33
57,smtr_tci,0,1.0,43.0,58,24,34
58,smtr_tci,0,1.0,44.0,59,25,34
59,smtr_tci,0,1.0,45.0,60,24,36
60,smtr_tci,0,1.0,46.0,61,24,37
61,smtr_tci,0,1.0,47.0,62,24,38
62,smtr_tci,0,1.0,48.0,63,25,38
63,smtr_tci,0,1.0,49.0,64,26,38
64,smtr_tci,0,1.0,50.0,65,26,39
65,smtr_tci,0,0.0,50.0,66,26,40
66,smtr_tci,0,1.0,51.0,67,25,42
67,smtr_tci,0,1.0,52.0,68,26,42
68,smtr_tci,0,1.0,53.0,69,26,43
69,smtr_tci,0,1.0,54.0,70,25,45
70,smtr_tci,0,1.0,55.0,71,26,45
71,smtr_tci,0,1.0,56.0,72,27,45
72,smtr_tci,0,1.0,57.0,73,27,46
73,smtr_tci,0,1.0,58.0,74,28,46
74,smtr_tci,0,1.0,59.0,75,29,46
75,smtr_tci,0,1.0,60.0,76,30,46
76,smtr_tci,0,1.0,61.0,77,30,47
77,smtr_tci,0,1.0,62.0,78,30,48
78,smtr_tci,0,1.0,63.0,79,30,49
79,smtr_tci,0,1.0,64.0,80,31,49
80,smtr_tci,0,1.0,65.0,81,30,51
81,smtr_tci,0,1.0,66.0,82,31,51
82,smtr_tci,0,1.0,67.0,83,32,51
83,smtr_tci,0,1.0,68.0,84,31,53
84,smtr_tci,0,1.0,69.0,85,31,54
85,smtr_tci,0,1.0,70.0,86,30,56
86,smtr_tci,0,1.0,71.0,87,28,59
87,smtr_tci,0,1.0,72.0,88,29,59
88,smtr_tci,0,1.0,73.0,89,29,60
89,smtr_tci,0,1.0,74.0,90,29,61
90,smtr_tci,0,1.0,75.0,91,30,61
91,smtr_tci,0,1.0,76.0,92,30,62
92,smtr_tci,0,1.0,77.0,93,30,63
93,smtr_tci,0,1.0,78.0,94,30,64
94,smtr_tci,0,1.0,79.0,95,30,65
95,smtr_tci,0,1.0,80.0,96,31,65
96,smtr_tci,0,1.0,81.0,97,31,66
97,smtr_tci,0,1.0,82.0,98,31,67
98,smtr_tci,0,1.0,83.0,99,30,69
99,smtr_tci,0,1.0,84.0,100,30,70
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,1.0,3.0,5,0,0
5,full_memory,1,1.0,4.0,6,0,0
6,full_memory,1,1.0,5.0,7,0,0
7,full_memory,1,0.0,5.0,8,0,0
8,full_memory,1,0.0,5.0,9,0,0
9,full_memory,1,1.0,6.0,10,0,0
10,full_memory,1,1.0,7.0,11,0,0
11,full_memory,1,1.0,8.0,12,0,0
12,full_memory,1,1.0,9.0,13,0,0
13,full_memory,1,1.0,10.0,14,0,0
14,full_memory,1,1.0,11.0,15,0,0
15,full_memory,1,1.0,12.0,16,0,0
16,full_memory,1,1.0,13.0,17,0,0
17,full_memory,1,1.0,14.0,18,0,0
18,full_memory,1,1.0,15.0,19,0,0
19,full_memory,1,1.0,16.0,20,0,0
20,full_memory,1,0.0,16.0,21,0,0
21,full_memory,1,1.0,17.0,22,0,0
22,full_memory,1,0.0,17.0,23,0,0
23,full_memory,1,1.0,18.0,24,0,0
24,full_memory,1,1.0,19.0,25,0,0
25,full_memory,1,1.0,20.0,26,0,0
26,full_memory,1,1.0,21.0,27,0,0
27,full_memory,1,1.0,22.0,28,0,0
28,full_memory,1,1.0,23.0,29,0,0
29,full_memory,1,0.0,23.0,30,0,0
30,full_memory,1,0.0,23.0,31,0,0
31,full_memory,1,0.0,23.0,32,0,0
32,full_memory,1,0.0,23.0,33,0,0
33,full_memory,1,0.0,23.0,34,0,0
34,full_memory,1,0.0,23.0,35,0,0
35,full_memory,1,1.0,24.0,36,0,0
36,full_memory,1,1.0,25.0,37,0,0
37,full_memory,1,1.0,26.0,38,0,0
38,full_memory,1,0.0,26.0,39,0,0
39,full_memory,1,0.0,26.0,40,0,0
40,full_memory,1,0.0,26.0,41,0,0
41,full_memory,1,1.0,27.0,42,0,0
42,full_memory,1,1.0,28.0,43,0,0
43,full_memory,1,1.0,29.0,44,0,0
44,full_memory,1,1.0,30.0,45,0,0
45,full_memory,1,1.0,31.0,46,0,0
46,full_memory,1,1.0,32.0,47,0,0
47,full_memory,1,1.0,33.0,48,0,0
48,full_memory,1,0.0,33.0,49,0,0
49,full_memory,1,1.0,34.0,50,0,0
50,full_memory,1,1.0,35.0,51,0,0
51,full_memory,1,0.0,35.0,52,0,0
52,full_memory,1,0.0,35.0,53,0,0
53,full_memory,1,1.0,36.0,54,0,0
54,full_memory,1,1.0,37.0,55,0,0
55,full_memory,1,1.0,38.0,56,0,0
56,full_memory,1,1.0,39.0,57,0,0
57,full_memory,1,1.0,40.0,58,0,0
58,full_memory,1,1.0,41.0,59,0,0
59,full_memory,1,1.0,42.0,60,0,0
60,full_memory,1,1.0,43.0,61,0,0
61,full_memory,1,1.0,44.0,62,0,0
62,full_memory,1,1.0,45.0,63,0,0
63,full_memory,1,1.0,46.0,64,0,0
64,full_memory,1,1.0,47.0,65,0,0
65,full_memory,1,0.0,47.0,66,0,0
66,full_memory,1,0.0,47.0,67,0,0
67,full_memory,1,1.0,48.0,68,0,0
68,full_memory,1,1.0,49.0,69,0,0
69,full_memory,1,1.0,50.0,70,0,0
70,full_memory,1,1.0,51.0,71,0,0
71,full_memory,1,1.0,52.0,72,0,0
72,full_memory,1,1.0,53.0,73,0,0
73,full_memory,1,1.0,54.0,74,0,0
74,full_memory,1,1.0,55.0,75,0,0
75,full_memory,1,1.0,56.0,76,0,0
76,full_memory,1,1.0,57.0,77,0,0
77,full_memory,1,1.0,58.0,78,0,0
78,full_memory,1,0.0,58.0,79,0,0
79,full_memory,1,1.0,59.0,80,0,0
80,full_memory,1,1.0,60.0,81,0,0
81,full_memory,1,1.0,61.0,82,0,0
82,full_memory,1,1.0,62.0,83,0,0
83,full_memory,1,1.0,63.0,84,0,0
84,full_memory,1,1.0,64.0,85,0,0
85,full_memory,1,0.0,64.0,86,0,0
86,full_memory,1,1.0,65.0,87,0,0
87,full_memory,1,1.0,66.0,88,0,0
88,full_memory,1,1.0,67.0,89,0,0
89,full_memory,1,0.0,67.0,90,0,0
90,full_memory,1,1.0,68.0,91,0,0
91,full_memory,1,1.0,69.0,92,0,0
92,full_memory,1,0.0,69.0,93,0,0
93,full_memory,1,1.0,70.0,94,0,0
94,full_memory,1,1.0,71.0,95,0,0
95,full_memory,1,1.0,72.0,96,0,0
96,full_memory,1,1.0,73.0,97,0,0
97,full_memory,1,1.0,74.0,98,0,0
98,full_memory,1,1.0,75.0,99,0,0
99,full_memory,1,1.0,76.0,100,0,0
0,smtr_tci,1,0.0,0.0,1,0,1
1,smtr_tci,1,1.0,1.0,2,1,1
2,smtr_tci,1,0.0,1.0,3,2,1
3,smtr_tci,1,0.0,1.0,4,2,2
4,smtr_tci,1,1.0,2.0,5,2,3
5,smtr_tci,1,0.0,2.0,6,3,3
6,smtr_tci,1,0.0,2.0,7,4,3
7,smtr_tci,1,1.0,3.0,8,5,3
8,smtr_tci,1,1.0,4.0,9,6,3
9,smtr_tci,1,0.0,4.0,10,7,3
10,smtr_tci,1,0.0,4.0,11,7,4
11,smtr_tci,1,0.0,4.0,12,8,4
12,smtr_tci,1,0.0,4.0,13,9,4
13,smtr_tci,1,1.0,5.0,14,10,4
14,smtr_tci,1,1.0,6.0,15,11,4
15,smtr_tci,1,1.0,7.0,16,11,5
16,smtr_tci,1,1.0,8.0,17,11,6
17,smtr_tci,1,1.0,9.0,18,11,7
18,smtr_tci,1,1.0,10.0,19,12,7
19,smtr_tci,1,1.0,11.0,20,11,9
20,smtr_tci,1,1.0,12.0,21,11,10
21,smtr_tci,1,1.0,13.0,22,10,12
22,smtr_tci,1,0.0,13.0,23,10,13
23,smtr_tci,1,1.0,14.0,24,11,13
24,smtr_tci,1,1.0,15.0,25,11,14
25,smtr_tci,1,1.0,16.0,26,11,15
26,smtr_tci,1,1.0,17.0,27,10,17
27,smtr_tci,1,1.0,18.0,28,10,18
28,smtr_tci,1,1.0,19.0,29,10,19
29,smtr_tci,1,1.0,20.0,30,10,20
30,smtr_tci,1,1.0,21.0,31,11,20
31,smtr_tci,1,1.0,22.0,32,11,21
32,smtr_tci,1,0.0,22.0,33,12,21
33,smtr_tci,1,1.0,23.0,34,12,22
34,smtr_tci,1,1.0,24.0,35,13,22
35,smtr_tci,1,1.0,25.0,36,13,23
36,smtr_tci,1,0.0,25.0,37,14,23
37,smtr_tci,1,1.0,26.0,38,15,23
38,smtr_tci,1,1.0,27.0,39,15,24
39,smtr_tci,1,1.0,28.0,40,16,24
40,smtr_tci,1,1.0,29.0,41,17,24
41,smtr_tci,1,1.0,30.0,42,17,25
42,smtr_tci,1,0.0,30.0,43,17,26
43,smtr_tci,1,1.0,31.0,44,17,27
44,smtr_tci,1,0.0,31.0,45,17,28
45,smtr_tci,1,1.0,32.0,46,16,30
46,smtr_tci,1,1.0,33.0,47,17,30
47,smtr_tci,1,0.0,33.0,48,18,30
48,smtr_tci,1,1.0,34.0,49,18,31
49,smtr_tci,1,1.0,35.0,50,19,31
50,smtr_tci,1,1.0,36.0,51,19,32
51,smtr_tci,1,1.0,37.0,52,20,32
52,smtr_tci,1,1.0,38.0,53,21,32
53,smtr_tci,1,1.0,39.0,54,21,33
54,smtr_tci,1,1.0,40.0,55,21,34
55,smtr_tci,1,1.0,41.0,56,20,36
56,smtr_tci,1,1.0,42.0,57,20,37
57,smtr_tci,1,1.0,43.0,58,21,37
58,smtr_tci,1,1.0,44.0,59,22,37
59,smtr_tci,1,1.0,45.0,60,23,37
60,smtr_tci,1,1.0,46.0,61,23,38
61,smtr_tci,1,1.0,47.0,62,24,38
62,smtr_tci,1,1.0,48.0,63,25,38
63,smtr_tci,1,1.0,49.0,64,26,38
64,smtr_tci,1,1.0,50.0,65,27,38
65,smtr_tci,1,1.0,51.0,66,28,38
66,smtr_tci,1,1.0,52.0,67,29,38
67,smtr_tci,1,1.0,53.0,68,30,38
68,smtr_tci,1,1.0,54.0,69,31,38
69,smtr_tci,1,1.0,55.0,70,30,40
70,smtr_tci,1,1.0,56.0,71,30,41
71,smtr_tci,1,1.0,57.0,72,30,42
72,smtr_tci,1,1.0,58.0,73,31,42
73,smtr_tci,1,1.0,59.0,74,30,44
74,smtr_tci,1,1.0,60.0,75,31,44
75,smtr_tci,1,1.0,61.0,76,31,45
76,smtr_tci,1,1.0,62.0,77,31,46
77,smtr_tci,1,1.0,63.0,78,31,47
78,smtr_tci,1,1.0,64.0,79,32,47
79,smtr_tci,1,1.0,65.0,80,31,49
80,smtr_tci,1,1.0,66.0,81,30,51
81,smtr_tci,1,1.0,67.0,82,29,53
82,smtr_tci,1,1.0,68.0,83,30,53
83,smtr_tci,1,1.0,69.0,84,30,54
84,smtr_tci,1,1.0,70.0,85,29,56
85,smtr_tci,1,1.0,71.0,86,28,58
86,smtr_tci,1,1.0,72.0,87,29,58
87,smtr_tci,1,1.0,73.0,88,29,59
88,smtr_tci,1,1.0,74.0,89,29,60
89,smtr_tci,1,1.0,75.0,90,28,62
90,smtr_tci,1,1.0,76.0,91,28,63
91,smtr_tci,1,1.0,77.0,92,29,63
92,smtr_tci,1,1.0,78.0,93,30,63
93,smtr_tci,1,1.0,79.0,94,30,64
94,smtr_tci,1,1.0,80.0,95,29,66
95,smtr_tci,1,1.0,81.0,96,28,68
96,smtr_tci,1,1.0,82.0,97,29,68
97,smtr_tci,1,1.0,83.0,98,29,69
98,smtr_tci,1,1.0,84.0,99,29,70
99,smtr_tci,1,1.0,85.0,100,29,71
0,full_memory,2,1.0,1.0,1,0,0
1,full_memory,2,1.0,2.0,2,0,0
2,full_memory,2,0.0,2.0,3,0,0
3,full_memory,2,0.0,2.0,4,0,0
4,full_memory,2,1.0,3.0,5,0,0
5,full_memory,2,0.0,3.0,6,0,0
6,full_memory,2,0.0,3.0,7,0,0
7,full_memory,2,0.0,3.0,8,0,0
8,full_memory,2,0.0,3.0,9,0,0
9,full_memory,2,1.0,4.0,10,0,0
10,full_memory,2,1.0,5.0,11,0,0
11,full_memory,2,1.0,6.0,12,0,0
12,full_memory,2,0.0,6.0,13,0,0
13,full_memory,2,1.0,7.0,14,0,0
14,full_memory,2,1.0,8.0,15,0,0
15,full_memory,2,1.0,9.0,16,0,0
16,full_memory,2,1.0,10.0,17,0,0
17,full_memory,2,1.0,11.0,18,0,0
18,full_memory,2,1.0,12.0,19,0,0
19,full_memory,2,1.0,13.0,20,0,0
20,full_memory,2,1.0,14.0,21,0,0
21,full_memory,2,1.0,15.0,22,0,0
22,full_memory,2,1.0,16.0,23,0,0
23,full_memory,2,1.0,17.0,24,0,0
24,full_memory,2,1.0,18.0,25,0,0
25,full_memory,2,1.0,19.0,26,0,0
26,full_memory,2,1.0,20.0,27,0,0
27,full_memory,2,0.0,20.0,28,0,0
28,full_memory,2,1.0,21.0,29,0,0
29,full_memory,2,1.0,22.0,30,0,0
30,full_memory,2,0.0,22.0,31,0,0
31,full_memory,2,1.0,23.0,32,0,0
32,full_memory,2,1.0,24.0,33,0,0
33,full_memory,2,0.0,24.0,34,0,0
34,full_memory,2,1.0,25.0,35,0,0
35,full_memory,2,0.0,25.0,36,0,0
36,full_memory,2,1.0,26.0,37,0,0
37,full_memory,2,1.0,27.0,38,0,0
38,full_memory,2,1.0,28.0,39,0,0
39,full_memory,2,1.0,29.0,40,0,0
40,full_memory,2,1.0,30.0,41,0,0
41,full_memory,2,1.0,31.0,42,0,0
42,full_memory,2,1.0,32.0,43,0,0
43,full_memory,2,1.0,33.0,44,0,0
44,full_memory,2,1.0,34.0,45,0,0
45,full_memory,2,1.0,35.0,46,0,0
46,full_memory,2,1.0,36.0,47,0,0
47,full_memory,2,1.0,37.0,48,0,0
48,full_memory,2,1.0,38.0,49,0,0
49,full_memory,2,0.0,38.0,50,0,0
50,full_memory,2,1.0,39.0,51,0,0
51,full_memory,2,0.0,39.0,52,0,0
52,full_memory,2,0.0,39.0,53,0,0
53,full_memory,2,1.0,40.0,54,0,0
54,full_memory,2,1.0,41.0,55,0,0
55,full_memory,2,1.0,42.0,56,0,0
56,full_memory,2,1.0,43.0,57,0,0
57,full_memory,2,1.0,44.0,58,0,0
58,full_memory,2,1.0,45.0,59,0,0
59,full_memory,2,1.0,46.0,60,0,0
60,full_memory,2,1.0,47.0,61,0,0
61,full_memory,2,1.0,48.0,62,0,0
62,full_memory,2,1.0,49.0,63,0,0
63,full_memory,2,1.0,50.0,64,0,0
64,full_memory,2,1.0,51.0,65,0,0
65,full_memory,2,1.0,52.0,66,0,0
66,full_memory,2,1.0,53.0,67,0,0
67,full_memory,2,1.0,54.0,68,0,0
68,full_memory,2,1.0,55.0,69,0,0
69,full_memory,2,1.0,56.0,70,0,0
70,full_memory,2,1.0,57.0,71,0,0
71,full_memory,2,1.0,58.0,72,0,0
72,full_memory,2,1.0,59.0,73,0,0
73,full_memory,2,1.0,60.0,74,0,0
74,full_memory,2,1.0,61.0,75,0,0
75,full_memory,2,1.0,62.0,76,0,0
76,full_memory,2,1.0,63.0,77,0,0
77,full_memory,2,1.0,64.0,78,0,0
78,full_memory,2,1.0,65.0,79,0,0
79,full_memory,2,1.0,66.0,80,0,0
80,full_memory,2,1.0,67.0,81,0,0
81,full_memory,2,0.0,67.0,82,0,0
82,full_memory,2,1.0,68.0,83,0,0
83,full_memory,2,1.0,69.0,84,0,0
84,full_memory,2,1.0,70.0,85,0,0
85,full_memory,2,1.0,71.0,86,0,0
86,full_memory,2,1.0,72.0,87,0,0
87,full_memory,2,1.0,73.0,88,0,0
88,full_memory,2,0.0,73.0,89,0,0
89,full_memory,2,1.0,74.0,90,0,0
90,full_memory,2,1.0,75.0,91,0,0
91,full_memory,2,1.0,76.0,92,0,0
92,full_memory,2,1.0,77.0,93,0,0
93,full_memory,2,1.0,78.0,94,0,0
94,full_memory,2,1.0,79.0,95,0,0
95,full_memory,2,1.0,80.0,96,0,0
96,full_memory,2,1.0,81.0,97,0,0
97,full_memory,2,1.0,82.0,98,0,0
98,full_memory,2,1.0,83.0,99,0,0
99,full_memory,2,1.0,84.0,100,0,0
0,smtr_tci,2,1.0,1.0,1,1,0
1,smtr_tci,2,0.0,1.0,2,1,1
2,smtr_tci,2,1.0,2.0,3,1,2
3,smtr_tci,2,1.0,3.0,4,2,2
4,smtr_tci,2,1.0,4.0,5,2,3
5,smtr_tci,2,0.0,4.0,6,2,4
6,smtr_tci,2,1.0,5.0,7,3,4
7,smtr_tci,2,1.0,6.0,8,4,4
8,smtr_tci,2,0.0,6.0,9,5,4
9,smtr_tci,2,1.0,7.0,10,5,5
10,smtr_tci,2,1.0,8.0,11,5,6
11,smtr_tci,2,1.0,9.0,12,5,7
12,smtr_tci,2,1.0,10.0,13,6,7
13,smtr_tci,2,1.0,11.0,14,7,7
14,smtr_tci,2,1.0,12.0,15,8,7
15,smtr_tci,2,1.0,13.0,16,9,7
16,smtr_tci,2,1.0,14.0,17,10,7
17,smtr_tci,2,1.0,15.0,18,11,7
18,smtr_tci,2,1.0,16.0,19,11,8
19,smtr_tci,2,1.0,17.0,20,12,8
20,smtr_tci,2,1.0,18.0,21,13,8
21,smtr_tci,2,1.0,19.0,22,14,8
22,smtr_tci,2,1.0,20.0,23,15,8
23,smtr_tci,2,1.0,21.0,24,15,9
24,smtr_tci,2,1.0,22.0,25,16,9
25,smtr_tci,2,1.0,23.0,26,17,9
26,smtr_tci,2,1.0,24.0,27,18,9
27,smtr_tci,2,1.0,25.0,28,18,10
28,smtr_tci,2,0.0,25.0,29,19,10
29,smtr_tci,2,1.0,26.0,30,19,11
30,smtr_tci,2,1.0,27.0,31,19,12
31,smtr_tci,2,1.0,28.0,32,20,12
32,smtr_tci,2,1.0,29.0,33,20,13
33,smtr_tci,2,1.0,30.0,34,21,13
34,smtr_tci,2,1.0,31.0,35,21,14
35,smtr_tci,2,1.0,32.0,36,21,15
36,smtr_tci,2,1.0,33.0,37,22,15
37,smtr_tci,2,1.0,34.0,38,22,16
38,smtr_tci,2,1.0,35.0,39,23,16
39,smtr_tci,2,1.0,36.0,40,23,17
40,smtr_tci,2,1.0,37.0,41,24,17
41,smtr_tci,2,1.0,38.0,42,25,17
42,smtr_tci,2,1.0,39.0,43,25,18
43,smtr_tci,2,1.0,40.0,44,25,19
44,smtr_tci,2,1.0,41.0,45,26,19
45,smtr_tci,2,1.0,42.0,46,27,19
46,smtr_tci,2,1.0,43.0,47,27,20
47,smtr_tci,2,1.0,44.0,48,28,20
48,smtr_tci,2,1.0,45.0,49,28,21
49,smtr_tci,2,1.0,46.0,50,29,21
50,smtr_tci,2,1.0,47.0,51,28,23
51,smtr_tci,2,1.0,48.0,52,28,24
52,smtr_tci,2,1.0,49.0,53,28,25
53,smtr_tci,2,1.0,50.0,54,28,26
54,smtr_tci,2,1.0,51.0,55,29,26
55,smtr_tci,2,1.0,52.0,56,27,29
56,smtr_tci,2,1.0,53.0,57,26,31
57,smtr_tci,2,1.0,54.0,58,27,31
58,smtr_tci,2,1.0,55.0,59,27,32
59,smtr_tci,2,1.0,56.0,60,28,32
60,smtr_tci,2,1.0,57.0,61,28,33
61,smtr_tci,2,1.0,58.0,62,29,33
62,smtr_tci,2,1.0,59.0,63,30,33
63,smtr_tci,2,1.0,60.0,64,29,35
64,smtr_tci,2,1.0,61.0,65,30,35
65,smtr_tci,2,1.0,62.0,66,31,35
66,smtr_tci,2,1.0,63.0,67,32,35
67,smtr_tci,2,1.0,64.0,68,32,36
68,smtr_tci,2,1.0,65.0,69,32,37
69,smtr_tci,2,1.0,66.0,70,33,37
70,smtr_tci,2,1.0,67.0,71,33,38
71,smtr_tci,2,1.0,68.0,72,33,39
72,smtr_tci,2,1.0,69.0,73,34,39
73,smtr_tci,2,1.0,70.0,74,34,40
74,smtr_tci,2,1.0,71.0,75,33,42
75,smtr_tci,2,0.0,71.0,76,33,43
76,smtr_tci,2,1.0,72.0,77,33,44
77,smtr_tci,2,1.0,73.0,78,33,45
78,smtr_tci,2,1.0,74.0,79,34,45
79,smtr_tci,2,1.0,75.0,80,33,47
80,smtr_tci,2,1.0,76.0,81,32,49
