episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
7,full_memory,0,0.0,4.0,8,0,0
8,full_memory,0,0.0,4.0,9,0,0
9,full_memory,0,1.0,5.0,10,0,0
10,full_memory,0,0.0,5.0,11,0,0
11,full_memory,0,0.0,5.0,12,0,0
12,full_memory,0,0.0,5.0,13,0,0
13,full_memory,0,0.0,5.0,14,0,0
14,full_memory,0,1.0,6.0,15,0,0
15,full_memory,0,0.0,6.0,16,0,0
16,full_memory,0,1.0,7.0,17,0,0
17,full_memory,0,0.0,7.0,18,0,0
18,full_memory,0,0.0,7.0,19,0,0
19,full_memory,0,0.0,7.0,20,0,0
20,full_memory,0,0.0,7.0,21,0,0
21,full_memory,0,0.0,7.0,22,0,0
22,full_memory,0,0.0,7.0,23,0,0
23,full_memory,0,0.0,7.0,24,0,0
24,full_memory,0,0.0,7.0,25,0,0
25,full_memory,0,0.0,7.0,26,0,0
26,full_memory,0,0.0,7.0,27,0,0
27,full_memory,0,0.0,7.0,28,0,0
28,full_memory,0,0.0,7.0,29,0,0
29,full_memory,0,0.0,7.0,30,0,0
30,full_memory,0,0.0,7.0,31,0,0
31,full_memory,0,1.0,8.0,32,0,0
32,full_memory,0,0.0,8.0,33,0,0
33,full_memory,0,0.0,8.0,34,0,0
34,full_memory,0,1.0,9.0,35,0,0
35,full_memory,0,1.0,10.0,36,0,0
36,full_memory,0,1.0,11.0,37,0,0
37,full_memory,0,0.0,11.0,38,0,0
38,full_memory,0,0.0,11.0,39,0,0
39,full_memory,0,0.0,11.0,40,0,0
40,full_memory,0,1.0,12.0,41,0,0
41,full_memory,0,1.0,13.0,42,0,0
42,full_memory,0,0.0,13.0,43,0,0
43,full_memory,0,0.0,13.0,44,0,0
44,full_memory,0,0.0,13.0,45,0,0
45,full_memory,0,1.0,14.0,46,0,0
46,full_memory,0,0.0,14.0,47,0,0
47,full_memory,0,1.0,15.0,48,0,0
48,full_memory,0,0.0,15.0,49,0,0
49,full_memory,0,0.0,15.0,50,0,0
50,full_memory,0,1.0,16.0,51,0,0
51,full_memory,0,0.0,16.0,52,0,0
52,full_memory,0,0.0,16.0,53,0,0
53,full_memory,0,0.0,16.0,54,0,0
54,full_memory,0,0.0,16.0,55,0,0
55,full_memory,0,0.0,16.0,56,0,0
56,full_memory,0,1.0,17.0,57,0,0
57,full_memory,0,0.0,17.0,58,0,0
58,full_memory,0,1.0,18.0,59,0,0
59,full_memory,0,0.0,18.0,60,0,0
60,full_memory,0,0.0,18.0,61,0,0
61,full_memory,0,0.0,18.0,62,0,0
62,full_memory,0,0.0,18.0,63,0,0
63,full_memory,0,1.0,19.0,64,0,0
64,full_memory,0,0.0,19.0,65,0,0
65,full_memory,0,1.0,20.0,66,0,0
66,full_memory,0,1.0,21.0,67,0,0
67,full_memory,0,0.0,21.0,68,0,0
68,full_memory,0,1.0,22.0,69,0,0
69,full_memory,0,0.0,22.0,70,0,0
70,full_memory,0,0.0,22.0,71,0,0
71,full_memory,0,1.0,23.0,72,0,0
72,full_memory,0,0.0,23.0,73,0,0
73,full_memory,0,1.0,24.0,74,0,0
74,full_memory,0,1.0,25.0,75,0,0
75,full_memory,0,1.0,26.0,76,0,0
76,full_memory,0,1.0,27.0,77,0,0
77,full_memory,0,1.0,28.0,78,0,0
78,full_memory,0,1.0,29.0,79,0,0
79,full_memory,0,1.0,30.0,80,0,0
80,full_memory,0,1.0,31.0,81,0,0
81,full_memory,0,1.0,32.0,82,0,0
82,full_memory,0,0.0,32.0,83,0,0
83,full_memory,0,1.0,33.0,84,0,0
84,full_memory,0,1.0,34.0,85,0,0
85,full_memory,0,1.0,35.0,86,0,0
86,full_memory,0,1.0,36.0,87,0,0
87,full_memory,0,1.0,37.0,88,0,0
88,full_memory,0,0.0,37.0,89,0,0
89,full_memory,0,0.0,37.0,90,0,0
90,full_memory,0,1.0,38.0,91,0,0
91,full_memory,0,1.0,39.0,92,0,0
92,full_memory,0,1.0,40.0,93,0,0
93,full_memory,0,0.0,40.0,94,0,0
94,full_memory,0,1.0,41.0,95,0,0
95,full_memory,0,0.0,41.0,96,0,0
96,full_memory,0,0.0,41.0,97,0,0
97,full_memory,0,1.0,42.0,98,0,0
98,full_memory,0,1.0,43.0,99,0,0
99,full_memory,0,0.0,43.0,100,0,0
0,retrieval,0,1.0,1.0,1,0,0
1,retrieval,0,0.0,1.0,2,0,0
2,retrieval,0,0.0,1.0,3,0,0
3,retrieval,0,1.0,2.0,4,0,0
4,retrieval,0,0.0,2.0,5,0,0
5,retrieval,0,1.0,3.0,6,0,0
6,retrieval,0,1.0,4.0,7,0,0
7,retrieval,0,0.0,4.0,8,0,0
8,retrieval,0,0.0,4.0,9,0,0
9,retrieval,0,1.0,5.0,10,0,0
10,retrieval,0,1.0,6.0,11,0,0
11,retrieval,0,1.0,7.0,12,0,0
12,retrieval,0,0.0,7.0,13,0,0
13,retrieval,0,1.0,8.0,14,0,0
14,retrieval,0,0.0,8.0,15,0,0
15,retrieval,0,0.0,8.0,16,0,0
16,retrieval,0,0.0,8.0,17,0,0
17,retrieval,0,0.0,8.0,18,0,0
18,retrieval,0,1.0,9.0,19,0,0
19,retrieval,0,0.0,9.0,20,0,0
20,retrieval,0,1.0,10.0,21,0,0
21,retrieval,0,1.0,11.0,22,0,0
22,retrieval,0,1.0,12.0,23,0,0
23,retrieval,0,0.0,12.0,24,0,0
24,retrieval,0,0.0,12.0,25,0,0
25,retrieval,0,1.0,13.0,26,0,0
26,retrieval,0,1.0,14.0,27,0,0
27,retrieval,0,0.0,14.0,28,0,0
28,retrieval,0,1.0,15.0,29,0,0
29,retrieval,0,1.0,16.0,30,0,0
30,retrieval,0,1.0,17.0,31,0,0
31,retrieval,0,1.0,18.0,32,0,0
32,retrieval,0,1.0,19.0,33,0,0
33,retrieval,0,1.0,20.0,34,0,0
34,retrieval,0,0.0,20.0,35,0,0
35,retrieval,0,0.0,20.0,36,0,0
36,retrieval,0,1.0,21.0,37,0,0
37,retrieval,0,1.0,22.0,38,0,0
38,retrieval,0,1.0,23.0,39,0,0
39,retrieval,0,1.0,24.0,40,0,0
40,retrieval,0,1.0,25.0,41,0,0
41,retrieval,0,0.0,25.0,42,0,0
42,retrieval,0,1.0,26.0,43,0,0
43,retrieval,0,1.0,27.0,44,0,0
44,retrieval,0,1.0,28.0,45,0,0
45,retrieval,0,1.0,29.0,46,0,0
46,retrieval,0,1.0,30.0,47,0,0
47,retrieval,0,1.0,31.0,48,0,0
48,retrieval,0,1.0,32.0,49,0,0
49,retrieval,0,1.0,33.0,50,0,0
50,retrieval,0,1.0,34.0,51,0,0
51,retrieval,0,1.0,35.0,52,0,0
52,retrieval,0,1.0,36.0,53,0,0
53,retrieval,0,1.0,37.0,54,0,0
54,retrieval,0,1.0,38.0,55,0,0
55,retrieval,0,1.0,39.0,56,0,0
56,retrieval,0,0.0,39.0,57,0,0
57,retrieval,0,1.0,40.0,58,0,0
58,retrieval,0,1.0,41.0,59,0,0
59,retrieval,0,1.0,42.0,60,0,0
60,retrieval,0,1.0,43.0,61,0,0
61,retrieval,0,1.0,44.0,62,0,0
62,retrieval,0,1.0,45.0,63,0,0
63,retrieval,0,1.0,46.0,64,0,0
64,retrieval,0,0.0,46.0,65,0,0
65,retrieval,0,1.0,47.0,66,0,0
66,retrieval,0,1.0,48.0,67,0,0
67,retrieval,0,1.0,49.0,68,0,0
68,retrieval,0,1.0,50.0,69,0,0
69,retrieval,0,1.0,51.0,70,0,0
70,retrieval,0,1.0,52.0,71,0,0
71,retrieval,0,1.0,53.0,72,0,0
72,retrieval,0,1.0,54.0,73,0,0
73,retrieval,0,0.0,54.0,74,0,0
74,retrieval,0,1.0,55.0,75,0,0
75,retrieval,0,1.0,56.0,76,0,0
76,retrieval,0,1.0,57.0,77,0,0
77,retrieval,0,1.0,58.0,78,0,0
78,retrieval,0,1.0,59.0,79,0,0
79,retrieval,0,1.0,60.0,80,0,0
80,retrieval,0,1.0,61.0,81,0,0
81,retrieval,0,1.0,62.0,82,0,0
82,retrieval,0,1.0,63.0,83,0,0
83,retrieval,0,1.0,64.0,84,0,0
84,retrieval,0,1.0,65.0,85,0,0
85,retrieval,0,1.0,66.0,86,0,0
86,retrieval,0,1.0,67.0,87,0,0
87,retrieval,0,1.0,68.0,88,0,0
88,retrieval,0,1.0,69.0,89,0,0
89,retrieval,0,1.0,70.0,90,0,0
90,retrieval,0,1.0,71.0,91,0,0
91,retrieval,0,1.0,72.0,92,0,0
92,retrieval,0,1.0,73.0,93,0,0
93,retrieval,0,1.0,74.0,94,0,0
94,retrieval,0,1.0,75.0,95,0,0
95,retrieval,0,0.0,75.0,96,0,0
96,retrieval,0,1.0,76.0,97,0,0
97,retrieval,0,1.0,77.0,98,0,0
98,retrieval,0,1.0,78.0,99,0,0
99,retrieval,0,1.0,79.0,100,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,1,2
3,smtr_tci,0,0.0,1.0,4,2,2
4,smtr_tci,0,0.0,1.0,5,3,2
5,smtr_tci,0,0.0,1.0,6,4,2
6,smtr_tci,0,1.0,2.0,7,5,2
7,smtr_tci,0,0.0,2.0,8,6,2
8,smtr_tci,0,1.0,3.0,9,7,2
9,smtr_tci,0,0.0,3.0,10,8,2
10,smtr_tci,0,1.0,4.0,11,9,2
11,smtr_tci,0,1.0,5.0,12,9,3
12,smtr_tci,0,0.0,5.0,13,10,3
13,smtr_tci,0,0.0,5.0,14,11,3
14,smtr_tci,0,0.0,5.0,15,11,4
15,smtr_tci,0,0.0,5.0,16,12,4
16,smtr_tci,0,1.0,6.0,17,11,6
17,smtr_tci,0,1.0,7.0,18,11,7
18,smtr_tci,0,0.0,7.0,19,9,10
19,smtr_tci,0,0.0,7.0,20,9,11
20,smtr_tci,0,1.0,8.0,21,10,11
21,smtr_tci,0,1.0,9.0,22,10,12
22,smtr_tci,0,0.0,9.0,23,11,12
23,smtr_tci,0,1.0,10.0,24,12,12
24,smtr_tci,0,0.0,10.0,25,12,13
25,smtr_tci,0,1.0,11.0,26,12,14
26,smtr_tci,0,0.0,11.0,27,13,14
27,smtr_tci,0,1.0,12.0,28,12,16
28,smtr_tci,0,1.0,13.0,29,10,19
29,smtr_tci,0,1.0,14.0,30,11,19
30,smtr_tci,0,1.0,15.0,31,12,19
31,smtr_tci,0,0.0,15.0,32,12,20
32,smtr_tci,0,1.0,16.0,33,12,21
33,smtr_tci,0,0.0,16.0,34,12,22
34,smtr_tci,0,1.0,17.0,35,11,24
35,smtr_tci,0,1.0,18.0,36,12,24
36,smtr_tci,0,1.0,19.0,37,12,25
37,smtr_tci,0,1.0,20.0,38,12,26
38,smtr_tci,0,1.0,21.0,39,12,27
39,smtr_tci,0,1.0,22.0,40,13,27
40,smtr_tci,0,1.0,23.0,41,13,28
41,smtr_tci,0,1.0,24.0,42,12,30
42,smtr_tci,0,1.0,25.0,43,11,32
43,smtr_tci,0,0.0,25.0,44,11,33
44,smtr_tci,0,1.0,26.0,45,12,33
45,smtr_tci,0,1.0,27.0,46,12,34
46,smtr_tci,0,1.0,28.0,47,13,34
47,smtr_tci,0,1.0,29.0,48,13,35
48,smtr_tci,0,1.0,30.0,49,13,36
49,smtr_tci,0,1.0,31.0,50,13,37
50,smtr_tci,0,1.0,32.0,51,13,38
51,smtr_tci,0,1.0,33.0,52,12,40
52,smtr_tci,0,1.0,34.0,53,12,41
53,smtr_tci,0,0.0,34.0,54,13,41
54,smtr_tci,0,1.0,35.0,55,13,42
55,smtr_tci,0,0.0,35.0,56,13,43
56,smtr_tci,0,1.0,36.0,57,13,44
57,smtr_tci,0,1.0,37.0,58,13,45
58,smtr_tci,0,1.0,38.0,59,13,46
59,smtr_tci,0,1.0,39.0,60,13,47
60,smtr_tci,0,0.0,39.0,61,14,47
61,smtr_tci,0,0.0,39.0,62,14,48
62,smtr_tci,0,0.0,39.0,63,14,49
63,smtr_tci,0,1.0,40.0,64,14,50
64,smtr_tci,0,1.0,41.0,65,14,51
65,smtr_tci,0,1.0,42.0,66,15,51
66,smtr_tci,0,1.0,43.0,67,14,53
67,smtr_tci,0,1.0,44.0,68,13,55
68,smtr_tci,0,1.0,45.0,69,13,56
69,smtr_tci,0,1.0,46.0,70,13,57
70,smtr_tci,0,0.0,46.0,71,14,57
71,smtr_tci,0,0.0,46.0,72,14,58
72,smtr_tci,0,1.0,47.0,73,13,60
73,smtr_tci,0,1.0,48.0,74,13,61
74,smtr_tci,0,0.0,48.0,75,14,61
75,smtr_tci,0,1.0,49.0,76,13,63
76,smtr_tci,0,1.0,50.0,77,13,64
77,smtr_tci,0,1.0,51.0,78,14,64
78,smtr_tci,0,1.0,52.0,79,14,65
79,smtr_tci,0,1.0,53.0,80,15,65
80,smtr_tci,0,1.0,54.0,81,15,66
81,smtr_tci,0,0.0,54.0,82,15,67
82,smtr_tci,0,1.0,55.0,83,16,67
83,smtr_tci,0,1.0,56.0,84,16,68
84,smtr_tci,0,1.0,57.0,85,16,69
85,smtr_tci,0,1.0,58.0,86,15,71
86,smtr_tci,0,1.0,59.0,87,16,71
87,smtr_tci,0,1.0,60.0,88,17,71
88,smtr_tci,0,1.0,61.0,89,16,73
89,smtr_tci,0,1.0,62.0,90,16,74
90,smtr_tci,0,1.0,63.0,91,15,76
91,smtr_tci,0,1.0,64.0,92,14,78
92,smtr_tci,0,1.0,65.0,93,15,78
93,smtr_tci,0,1.0,66.0,94,15,79
94,smtr_tci,0,1.0,67.0,95,14,81
95,smtr_tci,0,0.0,67.0,96,14,82
96,smtr_tci,0,1.0,68.0,97,14,83
97,smtr_tci,0,1.0,69.0,98,15,83
98,smtr_tci,0,1.0,70.0,99,14,85
99,smtr_tci,0,1.0,71.0,100,14,86
0,no_memory,1,0.0,0.0,0,0,0
1,no_memory,1,0.0,0.0,0,0,0
2,no_memory,1,0.0,0.0,0,0,0
3,no_memory,1,1.0,1.0,0,0,0
4,no_memory,1,1.0,2.0,0,0,0
5,no_memory,1,1.0,3.0,0,0,0
6,no_memory,1,0.0,3.0,0,0,0
7,no_memory,1,0.0,3.0,0,0,0
8,no_memory,1,0.0,3.0,0,0,0
9,no_memory,1,0.0,3.0,0,0,0
10,no_memory,1,0.0,3.0,0,0,0
11,no_memory,1,1.0,4.0,0,0,0
12,no_memory,1,1.0,5.0,0,0,0
13,no_memory,1,0.0,5.0,0,0,0
14,no_memory,1,1.0,6.0,0,0,0
15,no_memory,1,0.0,6.0,0,0,0
16,no_memory,1,1.0,7.0,0,0,0
17,no_memory,1,1.0,8.0,0,0,0
18,no_memory,1,0.0,8.0,0,0,0
19,no_memory,1,1.0,9.0,0,0,0
20,no_memory,1,0.0,9.0,0,0,0
21,no_memory,1,0.0,9.0,0,0,0
22,no_memory,1,0.0,9.0,0,0,0
23,no_memory,1,1.0,10.0,0,0,0
24,no_memory,1,1.0,11.0,0,0,0
25,no_memory,1,1.0,12.0,0,0,0
26,no_memory,1,1.0,13.0,0,0,0
27,no_memory,1,0.0,13.0,0,0,0
28,no_memory,1,0.0,13.0,0,0,0
29,no_memory,1,1.0,14.0,0,0,0
30,no_memory,1,0.0,14.0,0,0,0
31,no_memory,1,0.0,14.0,0,0,0
32,no_memory,1,0.0,14.0,0,0,0
33,no_memory,1,1.0,15.0,0,0,0
34,no_memory,1,1.0,16.0,0,0,0
35,no_memory,1,1.0,17.0,0,0,0
36,no_memory,1,1.0,18.0,0,0,0
37,no_memory,1,0.0,18.0,0,0,0
38,no_memory,1,1.0,19.0,0,0,0
39,no_memory,1,0.0,19.0,0,0,0
40,no_memory,1,0.0,19.0,0,0,0
41,no_memory,1,1.0,20.0,0,0,0
42,no_memory,1,1.0,21.0,0,0,0
43,no_memory,1,0.0,21.0,0,0,0
44,no_memory,1,0.0,21.0,0,0,0
45,no_memory,1,0.0,21.0,0,0,0
46,no_memory,1,0.0,21.0,0,0,0
47,no_memory,1,0.0,21.0,0,0,0
48,no_memory,1,0.0,21.0,0,0,0
49,no_memory,1,0.0,21.0,0,0,0
50,no_memory,1,1.0,22.0,0,0,0
51,no_memory,1,0.0,22.0,0,0,0
52,no_memory,1,0.0,22.0,0,0,0
53,no_memory,1,1.0,23.0,0,0,0
54,no_memory,1,1.0,24.0,0,0,0
55,no_memory,1,1.0,25.0,0,0,0
56,no_memory,1,0.0,25.0,0,0,0
57,no_memory,1,1.0,26.0,0,0,0
58,no_memory,1,0.0,26.0,0,0,0
59,no_memory,1,1.0,27.0,0,0,0
60,no_memory,1,0.0,27.0,0,0,0
61,no_memory,1,1.0,28.0,0,0,0
62,no_memory,1,1.0,29.0,0,0,0
63,no_memory,1,1.0,30.0,0,0,0
64,no_memory,1,1.0,31.0,0,0,0
65,no_memory,1,1.0,32.0,0,0,0
66,no_memory,1,0.0,32.0,0,0,0
67,no_memory,1,0.0,32.0,0,0,0
68,no_memory,1,0.0,32.0,0,0,0
69,no_memory,1,1.0,33.0,0,0,0
70,no_memory,1,1.0,34.0,0,0,0
71,no_memory,1,0.0,34.0,0,0,0
72,no_memory,1,0.0,34.0,0,0,0
73,no_memory,1,0.0,34.0,0,0,0
74,no_memory,1,0.0,34.0,0,0,0
75,no_memory,1,0.0,34.0,0,0,0
76,no_memory,1,1.0,35.0,0,0,0
77,no_memory,1,0.0,35.0,0,0,0
78,no_memory,1,0.0,35.0,0,0,0
79,no_memory,1,0.0,35.0,0,0,0
80,no_memory,1,0.0,35.0,0,0,0
81,no_memory,1,0.0,35.0,0,0,0
82,no_memory,1,0.0,35.0,0,0,0
83,no_memory,1,1.0,36.0,0,0,0
84,no_memory,1,1.0,37.0,0,0,0
85,no_memory,1,1.0,38.0,0,0,0
86,no_memory,1,1.0,39.0,0,0,0
87,no_memory,1,1.0,40.0,0,0,0
88,no_memory,1,0.0,40.0,0,0,0
89,no_memory,1,1.0,41.0,0,0,0
90,no_memory,1,0.0,41.0,0,0,0
91,no_memory,1,0.0,41.0,0,0,0
92,no_memory,1,0.0,41.0,0,0,0
93,no_memory,1,1.0,42.0,0,0,0
94,no_memory,1,1.0,43.0,0,0,0
95,no_memory,1,1.0,44.0,0,0,0
96,no_memory,1,1.0,45.0,0,0,0
97,no_memory,1,0.0,45.0,0,0,0
98,no_memory,1,0.0,45.0,0,0,0
99,no_memory,1,0.0,45.0,0,0,0
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,0.0,2.0,5,0,0
5,full_memory,1,0.0,2.0,6,0,0
6,full_memory,1,1.0,3.0,7,0,0
7,full_memory,1,0.0,3.0,8,0,0
8,full_memory,1,0.0,3.0,9,0,0
9,full_memory,1,1.0,4.0,10,0,0
10,full_memory,1,1.0,5.0,11,0,0
11,full_memory,1,1.0,6.0,12,0,0
12,full_memory,1,1.0,7.0,13,0,0
13,full_memory,1,0.0,7.0,14,0,0
14,full_memory,1,0.0,7.0,15,0,0
15,full_memory,1,1.0,8.0,16,0,0
16,full_memory,1,1.0,9.0,17,0,0
17,full_memory,1,1.0,10.0,18,0,0
18,full_memory,1,0.0,10.0,19,0,0
19,full_memory,1,1.0,11.0,20,0,0
20,full_memory,1,0.0,11.0,21,0,0
21,full_memory,1,1.0,12.0,22,0,0
22,full_memory,1,0.0,12.0,23,0,0
23,full_memory,1,1.0,13.0,24,0,0
24,full_memory,1,0.0,13.0,25,0,0
25,full_memory,1,1.0,14.0,26,0,0
26,full_memory,1,1.0,15.0,27,0,0
27,full_memory,1,0.0,15.0,28,0,0
28,full_memory,1,1.0,16.0,29,0,0
29,full_memory,1,0.0,16.0,30,0,0
30,full_memory,1,0.0,16.0,31,0,0
31,full_memory,1,0.0,16.0,32,0,0
32,full_memory,1,0.0,16.0,33,0,0
33,full_memory,1,0.0,16.0,34,0,0
34,full_memory,1,0.0,16.0,35,0,0
35,full_memory,1,1.0,17.0,36,0,0
36,full_memory,1,1.0,18.0,37,0,0
37,full_memory,1,1.0,19.0,38,0,0
38,full_memory,1,0.0,19.0,39,0,0
39,full_memory,1,0.0,19.0,40,0,0
40,full_memory,1,0.0,19.0,41,0,0
41,full_memory,1,1.0,20.0,42,0,0
42,full_memory,1,1.0,21.0,43,0,0
43,full_memory,1,0.0,21.0,44,0,0
44,full_memory,1,1.0,22.0,45,0,0
45,full_memory,1,1.0,23.0,46,0,0
46,full_memory,1,1.0,24.0,47,0,0
47,full_memory,1,0.0,24.0,48,0,0
48,full_memory,1,0.0,24.0,49,0,0
49,full_memory,1,1.0,25.0,50,0,0
50,full_memory,1,0.0,25.0,51,0,0
51,full_memory,1,0.0,25.0,52,0,0
52,full_memory,1,0.0,25.0,53,0,0
53,full_memory,1,0.0,25.0,54,0,0
54,full_memory,1,1.0,26.0,55,0,0
55,full_memory,1,0.0,26.0,56,0,0
56,full_memory,1,0.0,26.0,57,0,0
57,full_memory,1,0.0,26.0,58,0,0
58,full_memory,1,0.0,26.0,59,0,0
59,full_memory,1,1.0,27.0,60,0,0
60,full_memory,1,0.0,27.0,61,0,0
61,full_memory,1,1.0,28.0,62,0,0
62,full_memory,1,0.0,28.0,63,0,0
63,full_memory,1,1.0,29.0,64,0,0
64,full_memory,1,1.0,30.0,65,0,0
65,full_memory,1,0.0,30.0,66,0,0
66,full_memory,1,0.0,30.0,67,0,0
67,full_memory,1,1.0,31.0,68,0,0
68,full_memory,1,1.0,32.0,69,0,0
69,full_memory,1,1.0,33.0,70,0,0
70,full_memory,1,0.0,33.0,71,0,0
71,full_memory,1,0.0,33.0,72,0,0
72,full_memory,1,1.0,34.0,73,0,0
73,full_memory,1,1.0,35.0,74,0,0
74,full_memory,1,1.0,36.0,75,0,0
75,full_memory,1,1.0,37.0,76,0,0
76,full_memory,1,1.0,38.0,77,0,0
77,full_memory,1,1.0,39.0,78,0,0
78,full_memory,1,0.0,39.0,79,0,0
79,full_memory,1,0.0,39.0,80,0,0
80,full_memory,1,1.0,40.0,81,0,0
81,full_memory,1,1.0,41.0,82,0,0
82,full_memory,1,1.0,42.0,83,0,0
83,full_memory,1,1.0,43.0,84,0,0
84,full_memory,1,1.0,44.0,85,0,0
85,full_memory,1,0.0,44.0,86,0,0
86,full_memory,1,1.0,45.0,87,0,0
87,full_memory,1,0.0,45.0,88,0,0
88,full_memory,1,0.0,45.0,89,0,0
89,full_memory,1,0.0,45.0,90,0,0
90,full_memory,1,0.0,45.0,91,0,0
91,full_memory,1,1.0,46.0,92,0,0
92,full_memory,1,0.0,46.0,93,0,0
93,full_memory,1,1.0,47.0,94,0,0
94,full_memory,1,1.0,48.0,95,0,0
95,full_memory,1,0.0,48.0,96,0,0
