episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
7,full_memory,0,0.0,3.0,8,0,0
8,full_memory,0,1.0,4.0,9,0,0
9,full_memory,0,1.0,5.0,10,0,0
10,full_memory,0,1.0,6.0,11,0,0
11,full_memory,0,0.0,6.0,12,0,0
12,full_memory,0,0.0,6.0,13,0,0
13,full_memory,0,0.0,6.0,14,0,0
14,full_memory,0,1.0,7.0,15,0,0
15,full_memory,0,0.0,7.0,16,0,0
16,full_memory,0,1.0,8.0,17,0,0
17,full_memory,0,0.0,8.0,18,0,0
18,full_memory,0,0.0,8.0,19,0,0
19,full_memory,0,1.0,9.0,20,0,0
20,full_memory,0,0.0,9.0,21,0,0
21,full_memory,0,0.0,9.0,22,0,0
22,full_memory,0,0.0,9.0,23,0,0
23,full_memory,0,0.0,9.0,24,0,0
24,full_memory,0,0.0,9.0,25,0,0
25,full_memory,0,0.0,9.0,26,0,0
26,full_memory,0,0.0,9.0,27,0,0
27,full_memory,0,0.0,9.0,28,0,0
28,full_memory,0,0.0,9.0,29,0,0
29,full_memory,0,0.0,9.0,30,0,0
30,full_memory,0,1.0,10.0,31,0,0
31,full_memory,0,1.0,11.0,32,0,0
32,full_memory,0,0.0,11.0,33,0,0
33,full_memory,0,1.0,12.0,34,0,0
34,full_memory,0,0.0,12.0,35,0,0
35,full_memory,0,0.0,12.0,36,0,0
36,full_memory,0,0.0,12.0,37,0,0
37,full_memory,0,1.0,13.0,38,0,0
38,full_memory,0,0.0,13.0,39,0,0
39,full_memory,0,1.0,14.0,40,0,0
40,full_memory,0,0.0,14.0,41,0,0
41,full_memory,0,0.0,14.0,42,0,0
42,full_memory,0,0.0,14.0,43,0,0
43,full_memory,0,0.0,14.0,44,0,0
44,full_memory,0,1.0,15.0,45,0,0
45,full_memory,0,1.0,16.0,46,0,0
46,full_memory,0,1.0,17.0,47,0,0
47,full_memory,0,1.0,18.0,48,0,0
48,full_memory,0,1.0,19.0,49,0,0
49,full_memory,0,1.0,20.0,50,0,0
50,full_memory,0,0.0,20.0,51,0,0
51,full_memory,0,0.0,20.0,52,0,0
52,full_memory,0,0.0,20.0,53,0,0
53,full_memory,0,0.0,20.0,54,0,0
54,full_memory,0,1.0,21.0,55,0,0
55,full_memory,0,0.0,21.0,56,0,0
56,full_memory,0,1.0,22.0,57,0,0
57,full_memory,0,1.0,23.0,58,0,0
58,full_memory,0,0.0,23.0,59,0,0
59,full_memory,0,0.0,23.0,60,0,0
60,full_memory,0,0.0,23.0,61,0,0
61,full_memory,0,1.0,24.0,62,0,0
62,full_memory,0,1.0,25.0,63,0,0
63,full_memory,0,0.0,25.0,64,0,0
64,full_memory,0,0.0,25.0,65,0,0
65,full_memory,0,0.0,25.0,66,0,0
66,full_memory,0,0.0,25.0,67,0,0
67,full_memory,0,1.0,26.0,68,0,0
68,full_memory,0,1.0,27.0,69,0,0
69,full_memory,0,1.0,28.0,70,0,0
70,full_memory,0,0.0,28.0,71,0,0
71,full_memory,0,0.0,28.0,72,0,0
72,full_memory,0,0.0,28.0,73,0,0
73,full_memory,0,1.0,29.0,74,0,0
74,full_memory,0,1.0,30.0,75,0,0
75,full_memory,0,1.0,31.0,76,0,0
76,full_memory,0,1.0,32.0,77,0,0
77,full_memory,0,1.0,33.0,78,0,0
78,full_memory,0,1.0,34.0,79,0,0
79,full_memory,0,1.0,35.0,80,0,0
80,full_memory,0,1.0,36.0,81,0,0
81,full_memory,0,1.0,37.0,82,0,0
82,full_memory,0,0.0,37.0,83,0,0
83,full_memory,0,1.0,38.0,84,0,0
84,full_memory,0,0.0,38.0,85,0,0
85,full_memory,0,1.0,39.0,86,0,0
86,full_memory,0,0.0,39.0,87,0,0
87,full_memory,0,0.0,39.0,88,0,0
88,full_memory,0,0.0,39.0,89,0,0
89,full_memory,0,1.0,40.0,90,0,0
90,full_memory,0,0.0,40.0,91,0,0
91,full_memory,0,1.0,41.0,92,0,0
92,full_memory,0,1.0,42.0,93,0,0
93,full_memory,0,1.0,43.0,94,0,0
94,full_memory,0,1.0,44.0,95,0,0
95,full_memory,0,1.0,45.0,96,0,0
96,full_memory,0,1.0,46.0,97,0,0
97,full_memory,0,1.0,47.0,98,0,0
98,full_memory,0,1.0,48.0,99,0,0
99,full_memory,0,1.0,49.0,100,0,0
0,retrieval,0,1.0,1.0,1,0,0
1,retrieval,0,0.0,1.0,2,0,0
2,retrieval,0,0.0,1.0,3,0,0
3,retrieval,0,1.0,2.0,4,0,0
4,retrieval,0,0.0,2.0,5,0,0
5,retrieval,0,1.0,3.0,6,0,0
6,retrieval,0,1.0,4.0,7,0,0
7,retrieval,0,1.0,5.0,8,0,0
8,retrieval,0,1.0,6.0,9,0,0
9,retrieval,0,1.0,7.0,10,0,0
10,retrieval,0,1.0,8.0,11,0,0
11,retrieval,0,0.0,8.0,12,0,0
12,retrieval,0,1.0,9.0,13,0,0
13,retrieval,0,0.0,9.0,14,0,0
14,retrieval,0,0.0,9.0,15,0,0
15,retrieval,0,1.0,10.0,16,0,0
16,retrieval,0,1.0,11.0,17,0,0
17,retrieval,0,1.0,12.0,18,0,0
18,retrieval,0,0.0,12.0,19,0,0
19,retrieval,0,1.0,13.0,20,0,0
20,retrieval,0,1.0,14.0,21,0,0
21,retrieval,0,0.0,14.0,22,0,0
22,retrieval,0,0.0,14.0,23,0,0
23,retrieval,0,0.0,14.0,24,0,0
24,retrieval,0,0.0,14.0,25,0,0
25,retrieval,0,1.0,15.0,26,0,0
26,retrieval,0,0.0,15.0,27,0,0
27,retrieval,0,1.0,16.0,28,0,0
28,retrieval,0,1.0,17.0,29,0,0
29,retrieval,0,1.0,18.0,30,0,0
30,retrieval,0,1.0,19.0,31,0,0
31,retrieval,0,1.0,20.0,32,0,0
32,retrieval,0,1.0,21.0,33,0,0
33,retrieval,0,1.0,22.0,34,0,0
34,retrieval,0,1.0,23.0,35,0,0
35,retrieval,0,1.0,24.0,36,0,0
36,retrieval,0,1.0,25.0,37,0,0
37,retrieval,0,1.0,26.0,38,0,0
38,retrieval,0,0.0,26.0,39,0,0
39,retrieval,0,1.0,27.0,40,0,0
40,retrieval,0,1.0,28.0,41,0,0
41,retrieval,0,1.0,29.0,42,0,0
42,retrieval,0,1.0,30.0,43,0,0
43,retrieval,0,1.0,31.0,44,0,0
44,retrieval,0,1.0,32.0,45,0,0
45,retrieval,0,1.0,33.0,46,0,0
46,retrieval,0,0.0,33.0,47,0,0
47,retrieval,0,1.0,34.0,48,0,0
48,retrieval,0,0.0,34.0,49,0,0
49,retrieval,0,1.0,35.0,50,0,0
50,retrieval,0,1.0,36.0,51,0,0
51,retrieval,0,1.0,37.0,52,0,0
52,retrieval,0,1.0,38.0,53,0,0
53,retrieval,0,1.0,39.0,54,0,0
54,retrieval,0,1.0,40.0,55,0,0
55,retrieval,0,1.0,41.0,56,0,0
56,retrieval,0,1.0,42.0,57,0,0
57,retrieval,0,1.0,43.0,58,0,0
58,retrieval,0,1.0,44.0,59,0,0
59,retrieval,0,1.0,45.0,60,0,0
60,retrieval,0,1.0,46.0,61,0,0
61,retrieval,0,0.0,46.0,62,0,0
62,retrieval,0,0.0,46.0,63,0,0
63,retrieval,0,1.0,47.0,64,0,0
64,retrieval,0,1.0,48.0,65,0,0
65,retrieval,0,1.0,49.0,66,0,0
66,retrieval,0,1.0,50.0,67,0,0
67,retrieval,0,1.0,51.0,68,0,0
68,retrieval,0,1.0,52.0,69,0,0
69,retrieval,0,1.0,53.0,70,0,0
70,retrieval,0,0.0,53.0,71,0,0
71,retrieval,0,1.0,54.0,72,0,0
72,retrieval,0,1.0,55.0,73,0,0
73,retrieval,0,1.0,56.0,74,0,0
74,retrieval,0,1.0,57.0,75,0,0
75,retrieval,0,1.0,58.0,76,0,0
76,retrieval,0,1.0,59.0,77,0,0
77,retrieval,0,1.0,60.0,78,0,0
78,retrieval,0,1.0,61.0,79,0,0
79,retrieval,0,1.0,62.0,80,0,0
80,retrieval,0,1.0,63.0,81,0,0
81,retrieval,0,1.0,64.0,82,0,0
82,retrieval,0,1.0,65.0,83,0,0
83,retrieval,0,1.0,66.0,84,0,0
84,retrieval,0,1.0,67.0,85,0,0
85,retrieval,0,1.0,68.0,86,0,0
86,retrieval,0,1.0,69.0,87,0,0
87,retrieval,0,1.0,70.0,88,0,0
88,retrieval,0,0.0,70.0,89,0,0
89,retrieval,0,1.0,71.0,90,0,0
90,retrieval,0,1.0,72.0,91,0,0
91,retrieval,0,1.0,73.0,92,0,0
92,retrieval,0,1.0,74.0,93,0,0
93,retrieval,0,0.0,74.0,94,0,0
94,retrieval,0,0.0,74.0,95,0,0
95,retrieval,0,1.0,75.0,96,0,0
96,retrieval,0,1.0,76.0,97,0,0
97,retrieval,0,1.0,77.0,98,0,0
98,retrieval,0,1.0,78.0,99,0,0
99,retrieval,0,1.0,79.0,100,0,0
0,smtr_tci,0,0.0,0.0,1,0,1
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,2,1
3,smtr_tci,0,1.0,2.0,4,2,2
4,smtr_tci,0,0.0,2.0,5,3,2
5,smtr_tci,0,0.0,2.0,6,4,2
6,smtr_tci,0,1.0,3.0,7,4,3
7,smtr_tci,0,0.0,3.0,8,5,3
8,smtr_tci,0,1.0,4.0,9,5,4
9,smtr_tci,0,0.0,4.0,10,6,4
10,smtr_tci,0,0.0,4.0,11,7,4
11,smtr_tci,0,0.0,4.0,12,7,5
12,smtr_tci,0,1.0,5.0,13,7,6
13,smtr_tci,0,0.0,5.0,14,7,7
14,smtr_tci,0,1.0,6.0,15,8,7
15,smtr_tci,0,1.0,7.0,16,9,7
16,smtr_tci,0,1.0,8.0,17,9,8
17,smtr_tci,0,1.0,9.0,18,9,9
18,smtr_tci,0,1.0,10.0,19,9,10
19,smtr_tci,0,1.0,11.0,20,9,11
20,smtr_tci,0,0.0,11.0,21,9,12
21,smtr_tci,0,0.0,11.0,22,9,13
22,smtr_tci,0,1.0,12.0,23,10,13
23,smtr_tci,0,1.0,13.0,24,10,14
24,smtr_tci,0,1.0,14.0,25,10,15
25,smtr_tci,0,1.0,15.0,26,10,16
26,smtr_tci,0,1.0,16.0,27,11,16
27,smtr_tci,0,1.0,17.0,28,12,16
28,smtr_tci,0,1.0,18.0,29,13,16
29,smtr_tci,0,1.0,19.0,30,14,16
30,smtr_tci,0,1.0,20.0,31,13,18
31,smtr_tci,0,1.0,21.0,32,14,18
32,smtr_tci,0,1.0,22.0,33,14,19
33,smtr_tci,0,1.0,23.0,34,13,21
34,smtr_tci,0,1.0,24.0,35,14,21
35,smtr_tci,0,1.0,25.0,36,14,22
36,smtr_tci,0,1.0,26.0,37,13,24
37,smtr_tci,0,1.0,27.0,38,14,24
38,smtr_tci,0,1.0,28.0,39,14,25
39,smtr_tci,0,1.0,29.0,40,15,25
40,smtr_tci,0,1.0,30.0,41,16,25
41,smtr_tci,0,1.0,31.0,42,17,25
42,smtr_tci,0,1.0,32.0,43,18,25
43,smtr_tci,0,1.0,33.0,44,18,26
44,smtr_tci,0,1.0,34.0,45,19,26
45,smtr_tci,0,1.0,35.0,46,19,27
46,smtr_tci,0,1.0,36.0,47,19,28
47,smtr_tci,0,1.0,37.0,48,20,28
48,smtr_tci,0,1.0,38.0,49,19,30
49,smtr_tci,0,1.0,39.0,50,18,32
50,smtr_tci,0,1.0,40.0,51,17,34
51,smtr_tci,0,1.0,41.0,52,17,35
52,smtr_tci,0,1.0,42.0,53,18,35
53,smtr_tci,0,1.0,43.0,54,19,35
54,smtr_tci,0,1.0,44.0,55,19,36
55,smtr_tci,0,1.0,45.0,56,19,37
56,smtr_tci,0,1.0,46.0,57,19,38
57,smtr_tci,0,1.0,47.0,58,19,39
58,smtr_tci,0,1.0,48.0,59,18,41
59,smtr_tci,0,1.0,49.0,60,19,41
60,smtr_tci,0,1.0,50.0,61,19,42
61,smtr_tci,0,1.0,51.0,62,19,43
62,smtr_tci,0,1.0,52.0,63,20,43
63,smtr_tci,0,1.0,53.0,64,20,44
64,smtr_tci,0,1.0,54.0,65,21,44
65,smtr_tci,0,1.0,55.0,66,22,44
66,smtr_tci,0,1.0,56.0,67,21,46
67,smtr_tci,0,1.0,57.0,68,21,47
68,smtr_tci,0,1.0,58.0,69,21,48
69,smtr_tci,0,1.0,59.0,70,21,49
70,smtr_tci,0,1.0,60.0,71,21,50
71,smtr_tci,0,1.0,61.0,72,22,50
72,smtr_tci,0,1.0,62.0,73,23,50
73,smtr_tci,0,1.0,63.0,74,24,50
74,smtr_tci,0,1.0,64.0,75,24,51
75,smtr_tci,0,1.0,65.0,76,25,51
76,smtr_tci,0,1.0,66.0,77,25,52
77,smtr_tci,0,1.0,67.0,78,25,53
78,smtr_tci,0,1.0,68.0,79,25,54
79,smtr_tci,0,1.0,69.0,80,25,55
80,smtr_tci,0,1.0,70.0,81,25,56
81,smtr_tci,0,1.0,71.0,82,25,57
82,smtr_tci,0,1.0,72.0,83,25,58
83,smtr_tci,0,1.0,73.0,84,25,59
84,smtr_tci,0,1.0,74.0,85,25,60
85,smtr_tci,0,1.0,75.0,86,25,61
86,smtr_tci,0,1.0,76.0,87,24,63
87,smtr_tci,0,1.0,77.0,88,24,64
88,smtr_tci,0,1.0,78.0,89,22,67
89,smtr_tci,0,1.0,79.0,90,23,67
90,smtr_tci,0,1.0,80.0,91,23,68
91,smtr_tci,0,1.0,81.0,92,23,69
92,smtr_tci,0,1.0,82.0,93,24,69
93,smtr_tci,0,1.0,83.0,94,24,70
94,smtr_tci,0,1.0,84.0,95,25,70
95,smtr_tci,0,1.0,85.0,96,26,70
96,smtr_tci,0,1.0,86.0,97,26,71
97,smtr_tci,0,1.0,87.0,98,25,73
98,smtr_tci,0,1.0,88.0,99,24,75
99,smtr_tci,0,0.0,88.0,100,25,75
0,no_memory,1,0.0,0.0,0,0,0
1,no_memory,1,0.0,0.0,0,0,0
2,no_memory,1,0.0,0.0,0,0,0
3,no_memory,1,1.0,1.0,0,0,0
4,no_memory,1,1.0,2.0,0,0,0
5,no_memory,1,0.0,2.0,0,0,0
6,no_memory,1,0.0,2.0,0,0,0
7,no_memory,1,0.0,2.0,0,0,0
8,no_memory,1,0.0,2.0,0,0,0
9,no_memory,1,0.0,2.0,0,0,0
10,no_memory,1,1.0,3.0,0,0,0
11,no_memory,1,1.0,4.0,0,0,0
12,no_memory,1,0.0,4.0,0,0,0
13,no_memory,1,0.0,4.0,0,0,0
14,no_memory,1,1.0,5.0,0,0,0
15,no_memory,1,1.0,6.0,0,0,0
16,no_memory,1,0.0,6.0,0,0,0
17,no_memory,1,1.0,7.0,0,0,0
18,no_memory,1,0.0,7.0,0,0,0
19,no_memory,1,0.0,7.0,0,0,0
20,no_memory,1,0.0,7.0,0,0,0
21,no_memory,1,1.0,8.0,0,0,0
22,no_memory,1,1.0,9.0,0,0,0
23,no_memory,1,1.0,10.0,0,0,0
24,no_memory,1,1.0,11.0,0,0,0
25,no_memory,1,0.0,11.0,0,0,0
26,no_memory,1,0.0,11.0,0,0,0
27,no_memory,1,0.0,11.0,0,0,0
28,no_memory,1,1.0,12.0,0,0,0
29,no_memory,1,0.0,12.0,0,0,0
30,no_memory,1,1.0,13.0,0,0,0
31,no_memory,1,0.0,13.0,0,0,0
32,no_memory,1,1.0,14.0,0,0,0
33,no_memory,1,1.0,15.0,0,0,0
34,no_memory,1,0.0,15.0,0,0,0
35,no_memory,1,1.0,16.0,0,0,0
36,no_memory,1,0.0,16.0,0,0,0
37,no_memory,1,0.0,16.0,0,0,0
38,no_memory,1,1.0,17.0,0,0,0
39,no_memory,1,1.0,18.0,0,0,0
40,no_memory,1,0.0,18.0,0,0,0
41,no_memory,1,0.0,18.0,0,0,0
42,no_memory,1,0.0,18.0,0,0,0
43,no_memory,1,0.0,18.0,0,0,0
44,no_memory,1,0.0,18.0,0,0,0
45,no_memory,1,1.0,19.0,0,0,0
46,no_memory,1,0.0,19.0,0,0,0
47,no_memory,1,1.0,20.0,0,0,0
48,no_memory,1,0.0,20.0,0,0,0
49,no_memory,1,0.0,20.0,0,0,0
50,no_memory,1,0.0,20.0,0,0,0
51,no_memory,1,1.0,21.0,0,0,0
52,no_memory,1,1.0,22.0,0,0,0
53,no_memory,1,0.0,22.0,0,0,0
54,no_memory,1,0.0,22.0,0,0,0
55,no_memory,1,1.0,23.0,0,0,0
56,no_memory,1,0.0,23.0,0,0,0
57,no_memory,1,1.0,24.0,0,0,0
58,no_memory,1,1.0,25.0,0,0,0
59,no_memory,1,1.0,26.0,0,0,0
60,no_memory,1,0.0,26.0,0,0,0
61,no_memory,1,0.0,26.0,0,0,0
62,no_memory,1,0.0,26.0,0,0,0
63,no_memory,1,0.0,26.0,0,0,0
64,no_memory,1,1.0,27.0,0,0,0
65,no_memory,1,1.0,28.0,0,0,0
66,no_memory,1,0.0,28.0,0,0,0
67,no_memory,1,0.0,28.0,0,0,0
68,no_memory,1,0.0,28.0,0,0,0
69,no_memory,1,1.0,29.0,0,0,0
70,no_memory,1,0.0,29.0,0,0,0
71,no_memory,1,0.0,29.0,0,0,0
72,no_memory,1,0.0,29.0,0,0,0
73,no_memory,1,0.0,29.0,0,0,0
74,no_memory,1,0.0,29.0,0,0,0
75,no_memory,1,0.0,29.0,0,0,0
76,no_memory,1,0.0,29.0,0,0,0
77,no_memory,1,1.0,30.0,0,0,0
78,no_memory,1,1.0,31.0,0,0,0
79,no_memory,1,0.0,31.0,0,0,0
80,no_memory,1,1.0,32.0,0,0,0
81,no_memory,1,0.0,32.0,0,0,0
82,no_memory,1,1.0,33.0,0,0,0
83,no_memory,1,0.0,33.0,0,0,0
84,no_memory,1,0.0,33.0,0,0,0
85,no_memory,1,0.0,33.0,0,0,0
86,no_memory,1,1.0,34.0,0,0,0
87,no_memory,1,1.0,35.0,0,0,0
88,no_memory,1,1.0,36.0,0,0,0
89,no_memory,1,1.0,37.0,0,0,0
90,no_memory,1,0.0,37.0,0,0,0
91,no_memory,1,0.0,37.0,0,0,0
92,no_memory,1,0.0,37.0,0,0,0
93,no_memory,1,0.0,37.0,0,0,0
94,no_memory,1,0.0,37.0,0,0,0
95,no_memory,1,1.0,38.0,0,0,0
96,no_memory,1,1.0,39.0,0,0,0
97,no_memory,1,0.0,39.0,0,0,0
98,no_memory,1,1.0,40.0,0,0,0
99,no_memory,1,0.0,40.0,0,0,0
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,1.0,3.0,5,0,0
5,full_memory,1,1.0,4.0,6,0,0
6,full_memory,1,1.0,5.0,7,0,0
7,full_memory,1,0.0,5.0,8,0,0
8,full_memory,1,0.0,5.0,9,0,0
9,full_memory,1,1.0,6.0,10,0,0
10,full_memory,1,1.0,7.0,11,0,0
11,full_memory,1,0.0,7.0,12,0,0
12,full_memory,1,1.0,8.0,13,0,0
13,full_memory,1,0.0,8.0,14,0,0
14,full_memory,1,0.0,8.0,15,0,0
15,full_memory,1,1.0,9.0,16,0,0
16,full_memory,1,0.0,9.0,17,0,0
17,full_memory,1,1.0,10.0,18,0,0
18,full_memory,1,1.0,11.0,19,0,0
19,full_memory,1,1.0,12.0,20,0,0
20,full_memory,1,0.0,12.0,21,0,0
21,full_memory,1,0.0,12.0,22,0,0
22,full_memory,1,1.0,13.0,23,0,0
23,full_memory,1,0.0,13.0,24,0,0
24,full_memory,1,1.0,14.0,25,0,0
25,full_memory,1,1.0,15.0,26,0,0
26,full_memory,1,0.0,15.0,27,0,0
27,full_memory,1,1.0,16.0,28,0,0
28,full_memory,1,1.0,17.0,29,0,0
29,full_memory,1,1.0,18.0,30,0,0
30,full_memory,1,0.0,18.0,31,0,0
31,full_memory,1,1.0,19.0,32,0,0
32,full_memory,1,1.0,20.0,33,0,0
33,full_memory,1,1.0,21.0,34,0,0
34,full_memory,1,0.0,21.0,35,0,0
35,full_memory,1,1.0,22.0,36,0,0
36,full_memory,1,1.0,23.0,37,0,0
37,full_memory,1,0.0,23.0,38,0,0
38,full_memory,1,0.0,23.0,39,0,0
39,full_memory,1,1.0,24.0,40,0,0
40,full_memory,1,1.0,25.0,41,0,0
41,full_memory,1,1.0,26.0,42,0,0
42,full_memory,1,1.0,27.0,43,0,0
43,full_memory,1,0.0,27.0,44,0,0
44,full_memory,1,0.0,27.0,45,0,0
45,full_memory,1,0.0,27.0,46,0,0
46,full_memory,1,1.0,28.0,47,0,0
47,full_memory,1,1.0,29.0,48,0,0
48,full_memory,1,1.0,30.0,49,0,0
49,full_memory,1,0.0,30.0,50,0,0
50,full_memory,1,1.0,31.0,51,0,0
51,full_memory,1,0.0,31.0,52,0,0
52,full_memory,1,0.0,31.0,53,0,0
53,full_memory,1,1.0,32.0,54,0,0
54,full_memory,1,1.0,33.0,55,0,0
55,full_memory,1,1.0,34.0,56,0,0
56,full_memory,1,0.0,34.0,57,0,0
57,full_memory,1,1.0,35.0,58,0,0
58,full_memory,1,1.0,36.0,59,0,0
59,full_memory,1,1.0,37.0,60,0,0
60,full_memory,1,1.0,38.0,61,0,0
61,full_memory,1,1.0,39.0,62,0,0
62,full_memory,1,0.0,39.0,63,0,0
63,full_memory,1,0.0,39.0,64,0,0
64,full_memory,1,1.0,40.0,65,0,0
65,full_memory,1,1.0,41.0,66,0,0
66,full_memory,1,1.0,42.0,67,0,0
67,full_memory,1,1.0,43.0,68,0,0
68,full_memory,1,0.0,43.0,69,0,0
69,full_memory,1,1.0,44.0,70,0,0
70,full_memory,1,0.0,44.0,71,0,0
71,full_memory,1,1.0,45.0,72,0,0
72,full_memory,1,1.0,46.0,73,0,0
73,full_memory,1,1.0,47.0,74,0,0
74,full_memory,1,1.0,48.0,75,0,0
75,full_memory,1,1.0,49.0,76,0,0
76,full_memory,1,1.0,50.0,77,0,0
77,full_memory,1,0.0,50.0,78,0,0
78,full_memory,1,0.0,50.0,79,0,0
79,full_memory,1,1.0,51.0,80,0,0
80,full_memory,1,1.0,52.0,81,0,0
81,full_memory,1,1.0,53.0,82,0,0
82,full_memory,1,1.0,54.0,83,0,0
83,full_memory,1,1.0,55.0,84,0,0
84,full_memory,1,0.0,55.0,85,0,0
85,full_memory,1,0.0,55.0,86,0,0
86,full_memory,1,0.0,55.0,87,0,0
87,full_memory,1,1.0,56.0,88,0,0
88,full_memory,1,1.0,57.0,89,0,0
89,full_memory,1,0.0,57.0,90,0,0
90,full_memory,1,1.0,58.0,91,0,0
91,full_memory,1,1.0,59.0,92,0,0
92,full_memory,1,0.0,59.0,93,0,0
93,full_memory,1,1.0,60.0,94,0,0
94,full_memory,1,0.0,60.0,95,0,0
95,full_memory,1,1.0,61.0,96,0,0
