episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
64,full_memory,0,1.0,27.0,50,0,0
65,full_memory,0,1.0,28.0,50,0,0
66,full_memory,0,1.0,29.0,50,0,0
67,full_memory,0,1.0,30.0,50,0,0
68,full_memory,0,1.0,31.0,50,0,0
69,full_memory,0,0.0,31.0,50,0,0
70,full_memory,0,1.0,32.0,50,0,0
71,full_memory,0,1.0,33.0,50,0,0
72,full_memory,0,1.0,34.0,50,0,0
73,full_memory,0,1.0,35.0,50,0,0
74,full_memory,0,1.0,36.0,50,0,0
75,full_memory,0,1.0,37.0,50,0,0
76,full_memory,0,1.0,38.0,50,0,0
77,full_memory,0,1.0,39.0,50,0,0
78,full_memory,0,1.0,40.0,50,0,0
79,full_memory,0,1.0,41.0,50,0,0
80,full_memory,0,1.0,42.0,50,0,0
81,full_memory,0,1.0,43.0,50,0,0
82,full_memory,0,1.0,44.0,50,0,0
83,full_memory,0,1.0,45.0,50,0,0
84,full_memory,0,1.0,46.0,50,0,0
85,full_memory,0,1.0,47.0,50,0,0
86,full_memory,0,1.0,48.0,50,0,0
87,full_memory,0,1.0,49.0,50,0,0
88,full_memory,0,1.0,50.0,50,0,0
89,full_memory,0,1.0,51.0,50,0,0
90,full_memory,0,1.0,52.0,50,0,0
91,full_memory,0,1.0,53.0,50,0,0
92,full_memory,0,1.0,54.0,50,0,0
93,full_memory,0,1.0,55.0,50,0,0
94,full_memory,0,1.0,56.0,50,0,0
95,full_memory,0,1.0,57.0,50,0,0
96,full_memory,0,0.0,57.0,50,0,0
97,full_memory,0,1.0,58.0,50,0,0
98,full_memory,0,1.0,59.0,50,0,0
99,full_memory,0,1.0,60.0,50,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,2,1
3,smtr_tci,0,1.0,2.0,4,2,2
4,smtr_tci,0,0.0,2.0,5,3,2
5,smtr_tci,0,0.0,2.0,6,4,2
6,smtr_tci,0,1.0,3.0,7,5,2
7,smtr_tci,0,0.0,3.0,8,6,2
8,smtr_tci,0,1.0,4.0,9,6,3
9,smtr_tci,0,0.0,4.0,10,6,4
10,smtr_tci,0,1.0,5.0,11,7,4
11,smtr_tci,0,1.0,6.0,12,8,4
12,smtr_tci,0,1.0,7.0,13,8,5
13,smtr_tci,0,1.0,8.0,14,8,6
14,smtr_tci,0,1.0,9.0,15,8,7
15,smtr_tci,0,0.0,9.0,16,8,8
16,smtr_tci,0,1.0,10.0,17,8,9
17,smtr_tci,0,1.0,11.0,18,8,10
18,smtr_tci,0,0.0,11.0,19,9,10
19,smtr_tci,0,1.0,12.0,20,9,11
20,smtr_tci,0,1.0,13.0,21,9,12
21,smtr_tci,0,1.0,14.0,22,9,13
22,smtr_tci,0,0.0,14.0,23,10,13
23,smtr_tci,0,1.0,15.0,24,9,15
24,smtr_tci,0,1.0,16.0,25,10,15
25,smtr_tci,0,1.0,17.0,26,9,17
26,smtr_tci,0,0.0,17.0,27,10,17
27,smtr_tci,0,1.0,18.0,28,10,18
28,smtr_tci,0,1.0,19.0,29,11,18
29,smtr_tci,0,1.0,20.0,30,12,18
30,smtr_tci,0,1.0,21.0,31,13,18
31,smtr_tci,0,1.0,22.0,32,13,19
32,smtr_tci,0,1.0,23.0,33,14,19
33,smtr_tci,0,1.0,24.0,34,15,19
34,smtr_tci,0,1.0,25.0,35,16,19
35,smtr_tci,0,1.0,26.0,36,15,21
36,smtr_tci,0,1.0,27.0,37,15,22
37,smtr_tci,0,1.0,28.0,38,16,22
38,smtr_tci,0,0.0,28.0,39,16,23
39,smtr_tci,0,1.0,29.0,40,17,23
40,smtr_tci,0,0.0,29.0,41,17,24
41,smtr_tci,0,0.0,29.0,42,17,25
42,smtr_tci,0,1.0,30.0,43,18,25
43,smtr_tci,0,0.0,30.0,44,19,25
44,smtr_tci,0,1.0,31.0,45,20,25
45,smtr_tci,0,1.0,32.0,46,19,27
46,smtr_tci,0,1.0,33.0,47,19,28
47,smtr_tci,0,1.0,34.0,48,18,30
48,smtr_tci,0,1.0,35.0,49,19,30
49,smtr_tci,0,1.0,36.0,50,20,30
50,smtr_tci,0,1.0,37.0,50,20,30
51,smtr_tci,0,1.0,38.0,50,20,30
52,smtr_tci,0,1.0,39.0,50,20,30
53,smtr_tci,0,1.0,40.0,50,19,31
54,smtr_tci,0,1.0,41.0,50,20,30
55,smtr_tci,0,1.0,42.0,50,20,30
56,smtr_tci,0,1.0,43.0,50,21,29
57,smtr_tci,0,1.0,44.0,50,21,29
58,smtr_tci,0,1.0,45.0,50,20,30
59,smtr_tci,0,1.0,46.0,50,21,29
60,smtr_tci,0,1.0,47.0,50,21,29
61,smtr_tci,0,1.0,48.0,50,20,30
62,smtr_tci,0,1.0,49.0,50,21,29
63,smtr_tci,0,1.0,50.0,50,20,30
64,smtr_tci,0,1.0,51.0,50,21,29
65,smtr_tci,0,1.0,52.0,50,21,29
66,smtr_tci,0,1.0,53.0,50,22,28
67,smtr_tci,0,1.0,54.0,50,21,29
68,smtr_tci,0,1.0,55.0,50,21,29
69,smtr_tci,0,1.0,56.0,50,22,28
70,smtr_tci,0,1.0,57.0,50,19,31
71,smtr_tci,0,1.0,58.0,50,19,31
72,smtr_tci,0,1.0,59.0,50,20,30
73,smtr_tci,0,1.0,60.0,50,21,29
74,smtr_tci,0,1.0,61.0,50,21,29
75,smtr_tci,0,1.0,62.0,50,21,29
76,smtr_tci,0,1.0,63.0,50,21,29
77,smtr_tci,0,1.0,64.0,50,21,29
78,smtr_tci,0,1.0,65.0,50,21,29
79,smtr_tci,0,1.0,66.0,50,21,29
80,smtr_tci,0,1.0,67.0,50,20,30
81,smtr_tci,0,1.0,68.0,50,21,29
82,smtr_tci,0,1.0,69.0,50,22,28
83,smtr_tci,0,1.0,70.0,50,20,30
84,smtr_tci,0,1.0,71.0,50,21,29
85,smtr_tci,0,1.0,72.0,50,22,28
86,smtr_tci,0,1.0,73.0,50,23,27
87,smtr_tci,0,1.0,74.0,50,24,26
88,smtr_tci,0,1.0,75.0,50,24,26
89,smtr_tci,0,1.0,76.0,50,24,26
90,smtr_tci,0,1.0,77.0,50,24,26
91,smtr_tci,0,1.0,78.0,50,25,25
92,smtr_tci,0,1.0,79.0,50,26,24
93,smtr_tci,0,1.0,80.0,50,26,24
94,smtr_tci,0,1.0,81.0,50,27,23
95,smtr_tci,0,1.0,82.0,50,26,24
96,smtr_tci,0,1.0,83.0,50,27,23
97,smtr_tci,0,1.0,84.0,50,26,24
98,smtr_tci,0,1.0,85.0,50,25,25
99,smtr_tci,0,1.0,86.0,50,25,25
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,1.0,3.0,5,0,0
5,full_memory,1,1.0,4.0,6,0,0
6,full_memory,1,1.0,5.0,7,0,0
7,full_memory,1,0.0,5.0,8,0,0
8,full_memory,1,0.0,5.0,9,0,0
9,full_memory,1,1.0,6.0,10,0,0
10,full_memory,1,1.0,7.0,11,0,0
11,full_memory,1,1.0,8.0,12,0,0
12,full_memory,1,1.0,9.0,13,0,0
13,full_memory,1,1.0,10.0,14,0,0
14,full_memory,1,1.0,11.0,15,0,0
15,full_memory,1,1.0,12.0,16,0,0
16,full_memory,1,1.0,13.0,17,0,0
17,full_memory,1,1.0,14.0,18,0,0
18,full_memory,1,1.0,15.0,19,0,0
19,full_memory,1,1.0,16.0,20,0,0
20,full_memory,1,0.0,16.0,21,0,0
21,full_memory,1,1.0,17.0,22,0,0
22,full_memory,1,0.0,17.0,23,0,0
23,full_memory,1,1.0,18.0,24,0,0
24,full_memory,1,1.0,19.0,25,0,0
25,full_memory,1,1.0,20.0,26,0,0
26,full_memory,1,1.0,21.0,27,0,0
27,full_memory,1,1.0,22.0,28,0,0
28,full_memory,1,1.0,23.0,29,0,0
29,full_memory,1,0.0,23.0,30,0,0
30,full_memory,1,0.0,23.0,31,0,0
31,full_memory,1,0.0,23.0,32,0,0
32,full_memory,1,0.0,23.0,33,0,0
33,full_memory,1,0.0,23.0,34,0,0
34,full_memory,1,0.0,23.0,35,0,0
35,full_memory,1,1.0,24.0,36,0,0
36,full_memory,1,1.0,25.0,37,0,0
37,full_memory,1,1.0,26.0,38,0,0
38,full_memory,1,0.0,26.0,39,0,0
39,full_memory,1,0.0,26.0,40,0,0
40,full_memory,1,0.0,26.0,41,0,0
41,full_memory,1,1.0,27.0,42,0,0
42,full_memory,1,1.0,28.0,43,0,0
43,full_memory,1,1.0,29.0,44,0,0
44,full_memory,1,1.0,30.0,45,0,0
45,full_memory,1,1.0,31.0,46,0,0
46,full_memory,1,1.0,32.0,47,0,0
47,full_memory,1,1.0,33.0,48,0,0
48,full_memory,1,0.0,33.0,49,0,0
49,full_memory,1,1.0,34.0,50,0,0
50,full_memory,1,1.0,35.0,50,0,0
51,full_memory,1,0.0,35.0,50,0,0
52,full_memory,1,0.0,35.0,50,0,0
53,full_memory,1,1.0,36.0,50,0,0
54,full_memory,1,1.0,37.0,50,0,0
55,full_memory,1,1.0,38.0,50,0,0
56,full_memory,1,1.0,39.0,50,0,0
57,full_memory,1,1.0,40.0,50,0,0
58,full_memory,1,1.0,41.0,50,0,0
59,full_memory,1,1.0,42.0,50,0,0
60,full_memory,1,1.0,43.0,50,0,0
61,full_memory,1,1.0,44.0,50,0,0
62,full_memory,1,1.0,45.0,50,0,0
63,full_memory,1,1.0,46.0,50,0,0
64,full_memory,1,1.0,47.0,50,0,0
65,full_memory,1,0.0,47.0,50,0,0
66,full_memory,1,0.0,47.0,50,0,0
67,full_memory,1,1.0,48.0,50,0,0
68,full_memory,1,1.0,49.0,50,0,0
69,full_memory,1,1.0,50.0,50,0,0
70,full_memory,1,1.0,51.0,50,0,0
71,full_memory,1,1.0,52.0,50,0,0
72,full_memory,1,1.0,53.0,50,0,0
73,full_memory,1,1.0,54.0,50,0,0
74,full_memory,1,1.0,55.0,50,0,0
75,full_memory,1,1.0,56.0,50,0,0
76,full_memory,1,1.0,57.0,50,0,0
77,full_memory,1,1.0,58.0,50,0,0
78,full_memory,1,0.0,58.0,50,0,0
79,full_memory,1,1.0,59.0,50,0,0
80,full_memory,1,1.0,60.0,50,0,0
81,full_memory,1,1.0,61.0,50,0,0
82,full_memory,1,0.0,61.0,50,0,0
83,full_memory,1,1.0,62.0,50,0,0
84,full_memory,1,1.0,63.0,50,0,0
85,full_memory,1,1.0,64.0,50,0,0
86,full_memory,1,1.0,65.0,50,0,0
87,full_memory,1,0.0,65.0,50,0,0
88,full_memory,1,1.0,66.0,50,0,0
89,full_memory,1,1.0,67.0,50,0,0
90,full_memory,1,1.0,68.0,50,0,0
91,full_memory,1,1.0,69.0,50,0,0
92,full_memory,1,1.0,70.0,50,0,0
93,full_memory,1,1.0,71.0,50,0,0
94,full_memory,1,1.0,72.0,50,0,0
95,full_memory,1,1.0,73.0,50,0,0
96,full_memory,1,1.0,74.0,50,0,0
97,full_memory,1,1.0,75.0,50,0,0
98,full_memory,1,1.0,76.0,50,0,0
99,full_memory,1,1.0,77.0,50,0,0
0,smtr_tci,1,0.0,0.0,1,0,1
1,smtr_tci,1,1.0,1.0,2,1,1
2,smtr_tci,1,0.0,1.0,3,2,1
3,smtr_tci,1,0.0,1.0,4,2,2
4,smtr_tci,1,1.0,2.0,5,2,3
5,smtr_tci,1,0.0,2.0,6,3,3
6,smtr_tci,1,0.0,2.0,7,4,3
7,smtr_tci,1,1.0,3.0,8,5,3
8,smtr_tci,1,1.0,4.0,9,6,3
9,smtr_tci,1,0.0,4.0,10,7,3
10,smtr_tci,1,0.0,4.0,11,7,4
11,smtr_tci,1,0.0,4.0,12,8,4
12,smtr_tci,1,0.0,4.0,13,9,4
13,smtr_tci,1,1.0,5.0,14,10,4
14,smtr_tci,1,1.0,6.0,15,11,4
15,smtr_tci,1,1.0,7.0,16,11,5
16,smtr_tci,1,1.0,8.0,17,11,6
17,smtr_tci,1,1.0,9.0,18,11,7
18,smtr_tci,1,1.0,10.0,19,12,7
19,smtr_tci,1,1.0,11.0,20,11,9
20,smtr_tci,1,1.0,12.0,21,11,10
21,smtr_tci,1,1.0,13.0,22,10,12
22,smtr_tci,1,0.0,13.0,23,10,13
23,smtr_tci,1,1.0,14.0,24,11,13
24,smtr_tci,1,1.0,15.0,25,11,14
25,smtr_tci,1,1.0,16.0,26,11,15
26,smtr_tci,1,1.0,17.0,27,10,17
27,smtr_tci,1,1.0,18.0,28,10,18
28,smtr_tci,1,1.0,19.0,29,10,19
29,smtr_tci,1,1.0,20.0,30,10,20
30,smtr_tci,1,1.0,21.0,31,11,20
31,smtr_tci,1,1.0,22.0,32,11,21
32,smtr_tci,1,0.0,22.0,33,12,21
33,smtr_tci,1,1.0,23.0,34,12,22
34,smtr_tci,1,1.0,24.0,35,13,22
35,smtr_tci,1,1.0,25.0,36,13,23
36,smtr_tci,1,0.0,25.0,37,14,23
37,smtr_tci,1,1.0,26.0,38,15,23
38,smtr_tci,1,1.0,27.0,39,15,24
39,smtr_tci,1,1.0,28.0,40,16,24
40,smtr_tci,1,1.0,29.0,41,17,24
41,smtr_tci,1,1.0,30.0,42,17,25
42,smtr_tci,1,0.0,30.0,43,17,26
43,smtr_tci,1,1.0,31.0,44,17,27
44,smtr_tci,1,0.0,31.0,45,17,28
45,smtr_tci,1,1.0,32.0,46,16,30
46,smtr_tci,1,1.0,33.0,47,17,30
47,smtr_tci,1,0.0,33.0,48,18,30
48,smtr_tci,1,1.0,34.0,49,18,31
49,smtr_tci,1,1.0,35.0,50,19,31
50,smtr_tci,1,1.0,36.0,50,19,31
51,smtr_tci,1,1.0,37.0,50,19,31
52,smtr_tci,1,1.0,38.0,50,20,30
53,smtr_tci,1,1.0,39.0,50,20,30
54,smtr_tci,1,1.0,40.0,50,20,30
55,smtr_tci,1,1.0,41.0,50,19,31
56,smtr_tci,1,1.0,42.0,50,18,32
57,smtr_tci,1,1.0,43.0,50,19,31
58,smtr_tci,1,1.0,44.0,50,19,31
59,smtr_tci,1,1.0,45.0,50,19,31
60,smtr_tci,1,1.0,46.0,50,19,31
61,smtr_tci,1,1.0,47.0,50,20,30
62,smtr_tci,1,1.0,48.0,50,20,30
63,smtr_tci,1,1.0,49.0,50,21,29
64,smtr_tci,1,1.0,50.0,50,21,29
65,smtr_tci,1,1.0,51.0,50,22,28
66,smtr_tci,1,1.0,52.0,50,23,27
67,smtr_tci,1,1.0,53.0,50,24,26
68,smtr_tci,1,1.0,54.0,50,24,26
69,smtr_tci,1,1.0,55.0,50,24,26
70,smtr_tci,1,1.0,56.0,50,25,25
71,smtr_tci,1,1.0,57.0,50,25,25
72,smtr_tci,1,1.0,58.0,50,24,26
73,smtr_tci,1,1.0,59.0,50,24,26
74,smtr_tci,1,1.0,60.0,50,24,26
75,smtr_tci,1,1.0,61.0,50,23,27
76,smtr_tci,1,1.0,62.0,50,22,28
77,smtr_tci,1,1.0,63.0,50,21,29
78,smtr_tci,1,1.0,64.0,50,22,28
79,smtr_tci,1,1.0,65.0,50,23,27
80,smtr_tci,1,1.0,66.0,50,23,27
81,smtr_tci,1,1.0,67.0,50,23,27
82,smtr_tci,1,1.0,68.0,50,23,27
83,smtr_tci,1,1.0,69.0,50,24,26
84,smtr_tci,1,1.0,70.0,50,24,26
85,smtr_tci,1,1.0,71.0,50,23,27
86,smtr_tci,1,1.0,72.0,50,22,28
87,smtr_tci,1,1.0,73.0,50,21,29
88,smtr_tci,1,1.0,74.0,50,19,31
89,smtr_tci,1,1.0,75.0,50,19,31
90,smtr_tci,1,1.0,76.0,50,19,31
91,smtr_tci,1,1.0,77.0,50,20,30
92,smtr_tci,1,1.0,78.0,50,21,29
93,smtr_tci,1,1.0,79.0,50,20,30
94,smtr_tci,1,1.0,80.0,50,20,30
95,smtr_tci,1,1.0,81.0,50,21,29
96,smtr_tci,1,1.0,82.0,50,21,29
97,smtr_tci,1,1.0,83.0,50,21,29
98,smtr_tci,1,1.0,84.0,50,22,28
99,smtr_tci,1,1.0,85.0,50,21,29
0,full_memory,2,1.0,1.0,1,0,0
1,full_memory,2,1.0,2.0,2,0,0
2,full_memory,2,0.0,2.0,3,0,0
3,full_memory,2,0.0,2.0,4,0,0
4,full_memory,2,1.0,3.0,5,0,0
5,full_memory,2,0.0,3.0,6,0,0
6,full_memory,2,0.0,3.0,7,0,0
7,full_memory,2,0.0,3.0,8,0,0
8,full_memory,2,0.0,3.0,9,0,0
9,full_memory,2,1.0,4.0,10,0,0
10,full_memory,2,1.0,5.0,11,0,0
11,full_memory,2,1.0,6.0,12,0,0
12,full_memory,2,0.0,6.0,13,0,0
13,full_memory,2,1.0,7.0,14,0,0
14,full_memory,2,1.0,8.0,15,0,0
15,full_memory,2,1.0,9.0,16,0,0
16,full_memory,2,1.0,10.0,17,0,0
17,full_memory,2,1.0,11.0,18,0,0
18,full_memory,2,1.0,12.0,19,0,0
19,full_memory,2,1.0,13.0,20,0,0
20,full_memory,2,1.0,14.0,21,0,0
21,full_memory,2,1.0,15.0,22,0,0
22,full_memory,2,1.0,16.0,23,0,0
23,full_memory,2,1.0,17.0,24,0,0
24,full_memory,2,1.0,18.0,25,0,0
25,full_memory,2,1.0,19.0,26,0,0
26,full_memory,2,1.0,20.0,27,0,0
27,full_memory,2,0.0,20.0,28,0,0
28,full_memory,2,1.0,21.0,29,0,0
29,full_memory,2,1.0,22.0,30,0,0
30,full_memory,2,0.0,22.0,31,0,0
31,full_memory,2,1.0,23.0,32,0,0
32,full_memory,2,1.0,24.0,33,0,0
33,full_memory,2,0.0,24.0,34,0,0
34,full_memory,2,1.0,25.0,35,0,0
35,full_memory,2,0.0,25.0,36,0,0
36,full_memory,2,1.0,26.0,37,0,0
37,full_memory,2,1.0,27.0,38,0,0
38,full_memory,2,1.0,28.0,39,0,0
39,full_memory,2,1.0,29.0,40,0,0
40,full_memory,2,1.0,30.0,41,0,0
41,full_memory,2,1.0,31.0,42,0,0
42,full_memory,2,1.0,32.0,43,0,0
43,full_memory,2,1.0,33.0,44,0,0
44,full_memory,2,1.0,34.0,45,0,0
45,full_memory,2,1.0,35.0,46,0,0
46,full_memory,2,1.0,36.0,47,0,0
47,full_memory,2,1.0,37.0,48,0,0
48,full_memory,2,1.0,38.0,49,0,0
49,full_memory,2,0.0,38.0,50,0,0
50,full_memory,2,1.0,39.0,50,0,0
51,full_memory,2,0.0,39.0,50,0,0
52,full_memory,2,0.0,39.0,50,0,0
53,full_memory,2,1.0,40.0,50,0,0
54,full_memory,2,1.0,41.0,50,0,0
55,full_memory,2,1.0,42.0,50,0,0
56,full_memory,2,1.0,43.0,50,0,0
57,full_memory,2,1.0,44.0,50,0,0
58,full_memory,2,1.0,45.0,50,0,0
59,full_memory,2,1.0,46.0,50,0,0
60,full_memory,2,1.0,47.0,50,0,0
61,full_memory,2,1.0,48.0,50,0,0
62,full_memory,2,1.0,49.0,50,0,0
63,full_memory,2,1.0,50.0,50,0,0
64,full_memory,2,1.0,51.0,50,0,0
65,full_memory,2,1.0,52.0,50,0,0
66,full_memory,2,1.0,53.0,50,0,0
67,full_memory,2,1.0,54.0,50,0,0
68,full_memory,2,1.0,55.0,50,0,0
69,full_memory,2,1.0,56.0,50,0,0
70,full_memory,2,1.0,57.0,50,0,0
71,full_memory,2,1.0,58.0,50,0,0
72,full_memory,2,1.0,59.0,50,0,0
73,full_memory,2,1.0,60.0,50,0,0
74,full_memory,2,0.0,60.0,50,0,0
75,full_memory,2,1.0,61.0,50,0,0
76,full_memory,2,1.0,62.0,50,0,0
77,full_memory,2,1.0,63.0,50,0,0
78,full_memory,2,1.0,64.0,50,0,0
79,full_memory,2,1.0,65.0,50,0,0
80,full_memory,2,1.0,66.0,50,0,0
81,full_memory,2,1.0,67.0,50,0,0
82,full_memory,2,1.0,68.0,50,0,0
83,full_memory,2,1.0,69.0,50,0,0
84,full_memory,2,1.0,70.0,50,0,0
85,full_memory,2,1.0,71.0,50,0,0
86,full_memory,2,1.0,72.0,50,0,0
87,full_memory,2,1.0,73.0,50,0,0
88,full_memory,2,0.0,73.0,50,0,0
89,full_memory,2,1.0,74.0,50,0,0
90,full_memory,2,1.0,75.0,50,0,0
91,full_memory,2,1.0,76.0,50,0,0
92,full_memory,2,1.0,77.0,50,0,0
93,full_memory,2,1.0,78.0,50,0,0
94,full_memory,2,1.0,79.0,50,0,0
95,full_memory,2,1.0,80.0,50,0,0
96,full_memory,2,1.0,81.0,50,0,0
97,full_memory,2,1.0,82.0,50,0,0
98,full_memory,2,1.0,83.0,50,0,0
99,full_memory,2,1.0,84.0,50,0,0
0,smtr_tci,2,1.0,1.0,1,1,0
1,smtr_tci,2,0.0,1.0,2,1,1
2,smtr_tci,2,1.0,2.0,3,1,2
3,smtr_tci,2,1.0,3.0,4,2,2
4,smtr_tci,2,1.0,4.0,5,2,3
5,smtr_tci,2,0.0,4.0,6,2,4
6,smtr_tci,2,1.0,5.0,7,3,4
7,smtr_tci,2,1.0,6.0,8,4,4
8,smtr_tci,2,0.0,6.0,9,5,4
9,smtr_tci,2,1.0,7.0,10,5,5
10,smtr_tci,2,1.0,8.0,11,5,6
11,smtr_tci,2,1.0,9.0,12,5,7
12,smtr_tci,2,1.0,10.0,13,6,7
13,smtr_tci,2,1.0,11.0,14,7,7
14,smtr_tci,2,1.0,12.0,15,8,7
15,smtr_tci,2,1.0,13.0,16,9,7
16,smtr_tci,2,1.0,14.0,17,10,7
17,smtr_tci,2,1.0,15.0,18,11,7
18,smtr_tci,2,1.0,16.0,19,11,8
19,smtr_tci,2,1.0,17.0,20,12,8
20,smtr_tci,2,1.0,18.0,21,13,8
21,smtr_tci,2,1.0,19.0,22,14,8
22,smtr_tci,2,1.0,20.0,23,15,8
23,smtr_tci,2,1.0,21.0,24,15,9
24,smtr_tci,2,1.0,22.0,25,16,9
25,smtr_tci,2,1.0,23.0,26,17,9
26,smtr_tci,2,1.0,24.0,27,18,9
27,smtr_tci,2,1.0,25.0,28,18,10
28,smtr_tci,2,0.0,25.0,29,19,10
29,smtr_tci,2,1.0,26.0,30,19,11
30,smtr_tci,2,1.0,27.0,31,19,12
31,smtr_tci,2,1.0,28.0,32,20,12
32,smtr_tci,2,1.0,29.0,33,20,13
33,smtr_tci,2,1.0,30.0,34,21,13
34,smtr_tci,2,1.0,31.0,35,21,14
35,smtr_tci,2,1.0,32.0,36,21,15
36,smtr_tci,2,1.0,33.0,37,22,15
37,smtr_tci,2,1.0,34.0,38,22,16
38,smtr_tci,2,1.0,35.0,39,23,16
39,smtr_tci,2,1.0,36.0,40,23,17
40,smtr_tci,2,1.0,37.0,41,24,17
41,smtr_tci,2,1.0,38.0,42,25,17
42,smtr_tci,2,1.0,39.0,43,25,18
43,smtr_tci,2,1.0,40.0,44,25,19
44,smtr_tci,2,1.0,41.0,45,26,19
45,smtr_tci,2,1.0,42.0,46,27,19
46,smtr_tci,2,1.0,43.0,47,27,20
47,smtr_tci,2,1.0,44.0,48,28,20
48,smtr_tci,2,1.0,45.0,49,28,21
49,smtr_tci,2,1.0,46.0,50,29,21
50,smtr_tci,2,1.0,47.0,50,27,23
51,smtr_tci,2,1.0,48.0,50,28,22
52,smtr_tci,2,1.0,49.0,50,29,21
53,smtr_tci,2,1.0,50.0,50,28,22
54,smtr_tci,2,1.0,51.0,50,28,22
55,smtr_tci,2,1.0,52.0,50,29,21
56,smtr_tci,2,1.0,53.0,50,28,22
57,smtr_tci,2,1.0,54.0,50,28,22
58,smtr_tci,2,1.0,55.0,50,27,23
59,smtr_tci,2,1.0,56.0,50,27,23
60,smtr_tci,2,1.0,57.0,50,27,23
61,smtr_tci,2,1.0,58.0,50,27,23
62,smtr_tci,2,1.0,59.0,50,28,22
63,smtr_tci,2,1.0,60.0,50,28,22
64,smtr_tci,2,1.0,61.0,50,27,23
65,smtr_tci,2,1.0,62.0,50,27,23
66,smtr_tci,2,1.0,63.0,50,26,24
67,smtr_tci,2,1.0,64.0,50,26,24
68,smtr_tci,2,1.0,65.0,50,27,23
69,smtr_tci,2,1.0,66.0,50,27,23
70,smtr_tci,2,1.0,67.0,50,27,23
71,smtr_tci,2,1.0,68.0,50,28,22
72,smtr_tci,2,1.0,69.0,50,27,23
73,smtr_tci,2,1.0,70.0,50,28,22
74,smtr_tci,2,1.0,71.0,50,27,23
75,smtr_tci,2,1.0,72.0,50,27,23
76,smtr_tci,2,1.0,73.0,50,27,23
77,smtr_tci,2,1.0,74.0,50,28,22
78,smtr_tci,2,1.0,75.0,50,28,22
79,smtr_tci,2,1.0,76.0,50,28,22
80,smtr_tci,2,1.0,77.0,50,29,21
